RFfreq	RFpower	real(S(2,1))[0, ::]
1.43000000000000016E10	-4.00000000000000000E0	1.33000442684164466E0
1.43000000000000016E10	-3.00000000000000000E0	1.32974271860376514E0
1.43000000000000016E10	-2.00000000000000000E0	1.32941360900691796E0
1.43000000000000016E10	-1.00000000000000000E0	1.32899984940146876E0
1.43000000000000016E10	0.00000000000000000E0	1.32847983522840063E0
1.43000000000000016E10	1.00000000000000000E0	1.32782653312057453E0
1.43000000000000016E10	2.00000000000000000E0	1.32700615149773737E0
1.43000000000000016E10	3.00000000000000000E0	1.32597648754759079E0
1.43000000000000016E10	4.00000000000000000E0	1.32468484850190404E0
1.43000000000000016E10	5.00000000000000000E0	1.32306536606654923E0
1.43000000000000016E10	6.00000000000000000E0	1.32103532845075011E0
1.43000000000000016E10	7.00000000000000000E0	1.31848964995060158E0
1.43000000000000016E10	8.00000000000000000E0	1.31529123610574894E0
1.43000000000000016E10	9.00000000000000000E0	1.31125120611895651E0
1.43000000000000016E10	1.00000000000000000E1	1.30608220509770412E0
1.43000000000000016E10	1.10000000000000009E1	1.29927919391989688E0
1.43000000000000016E10	1.19999999999999996E1	1.28921923440078556E0
1.43000000000000016E10	1.30000000000000004E1	1.26897723236946081E0
1.43000000000000016E10	1.39999999999999991E1	1.24095417872883962E0
1.43000000000000016E10	1.50000000000000000E1	1.20926340842788704E0
1.43000000000000016E10	1.60000000000000009E1	1.17228787330304729E0
1.43000000000000016E10	1.69999999999999996E1	1.12718980662765533E0
1.43000000000000016E10	1.80000000000000004E1	1.08087558412907914E0
1.43000000000000016E10	1.89999999999999991E1	1.03637155592557506E0
1.43000000000000016E10	2.00000000000000000E1	9.83222809259504338E-1
1.43000000000000016E10	2.10000000000000009E1	9.12625814558820991E-1
1.43000000000000016E10	2.20000000000000018E1	8.35971660901351754E-1
1.43000000000000016E10	2.29999999999999982E1	7.67866026438002702E-1
1.43000000000000016E10	2.39999999999999991E1	7.11190108519403452E-1
1.43000000000000016E10	2.50000000000000000E1	6.64505422242489896E-1
1.43000000000000016E10	2.60000000000000009E1	6.26365408747988361E-1
1.43000000000000016E10	2.70000000000000018E1	5.96464176160629123E-1
1.43000000000000016E10	2.79999999999999982E1	5.72807719230570100E-1
1.43000000000000016E10	2.89999999999999991E1	5.53024025149758369E-1
1.43000000000000016E10	3.00000000000000000E1	5.27097384736704111E-1

RFfreq	RFpower	real(S(2,1))[134, ::]
1.43999999999999995E10	-2.00000000000000000E1	1.33802784429207167E0
1.43999999999999995E10	-1.89999999999999991E1	1.33802140846601381E0
1.43999999999999995E10	-1.80000000000000004E1	1.33801330646955763E0
1.43999999999999995E10	-1.69999999999999996E1	1.33800310702238057E0
1.43999999999999995E10	-1.60000000000000009E1	1.33799026725270975E0
1.43999999999999995E10	-1.50000000000000000E1	1.33797410384898741E0
1.43999999999999995E10	-1.39999999999999991E1	1.33795375676843431E0
1.43999999999999995E10	-1.30000000000000004E1	1.33792814359074419E0
1.43999999999999995E10	-1.19999999999999996E1	1.33789590211897114E0
1.43999999999999995E10	-1.10000000000000009E1	1.33785531822273773E0
1.43999999999999995E10	-1.00000000000000000E1	1.33780423516282121E0
1.43999999999999995E10	-9.00000000000000000E0	1.33773993969913274E0
1.43999999999999995E10	-8.00000000000000000E0	1.33765901910420393E0
1.43999999999999995E10	-7.00000000000000000E0	1.33755718181374506E0
1.43999999999999995E10	-6.00000000000000000E0	1.33742903261268897E0
1.43999999999999995E10	-5.00000000000000000E0	1.33726779116807815E0
1.43999999999999995E10	-4.00000000000000000E0	1.33706494006899379E0
1.43999999999999995E10	-3.00000000000000000E0	1.33680978539008510E0
1.43999999999999995E10	-2.00000000000000000E0	1.33648890899669293E0
1.43999999999999995E10	-1.00000000000000000E0	1.33608548722434817E0
1.43999999999999995E10	0.00000000000000000E0	1.33557844491708022E0
1.43999999999999995E10	1.00000000000000000E0	1.33494140647914228E0
1.43999999999999995E10	2.00000000000000000E0	1.33414139505768392E0
1.43999999999999995E10	3.00000000000000000E0	1.33313721334273838E0
1.43999999999999995E10	4.00000000000000000E0	1.33187740471729277E0
1.43999999999999995E10	5.00000000000000000E0	1.33029761543889524E0
1.43999999999999995E10	6.00000000000000000E0	1.32831698764051032E0
1.43999999999999995E10	7.00000000000000000E0	1.32583271973660799E0
1.43999999999999995E10	8.00000000000000000E0	1.32271060354588577E0
1.43999999999999995E10	9.00000000000000000E0	1.31876565439827464E0
1.43999999999999995E10	1.00000000000000000E1	1.31371650665846706E0
1.43999999999999995E10	1.10000000000000009E1	1.30706896009548101E0
1.43999999999999995E10	1.19999999999999996E1	1.29748715548879656E0
1.43999999999999995E10	1.30000000000000004E1	1.27779548933359766E0
1.43999999999999995E10	1.39999999999999991E1	1.24984754118886543E0
1.43999999999999995E10	1.50000000000000000E1	1.21805169947030856E0
1.43999999999999995E10	1.60000000000000009E1	1.18103044807057067E0
1.43999999999999995E10	1.69999999999999996E1	1.13580866644296696E0
1.43999999999999995E10	1.80000000000000004E1	1.08885909659895019E0
1.43999999999999995E10	1.89999999999999991E1	1.04405840510875336E0
1.43999999999999995E10	2.00000000000000000E1	9.91726674733822655E-1
1.43999999999999995E10	2.10000000000000009E1	9.22159128454191546E-1
1.43999999999999995E10	2.20000000000000018E1	8.44719164732982364E-1
1.43999999999999995E10	2.29999999999999982E1	7.74566118990146357E-1
1.43999999999999995E10	2.39999999999999991E1	7.16567544805249312E-1
1.43999999999999995E10	2.50000000000000000E1	6.69092242138834781E-1
1.43999999999999995E10	2.60000000000000009E1	6.30473645804832916E-1
1.43999999999999995E10	2.70000000000000018E1	6.00123038998472413E-1
1.43999999999999995E10	2.79999999999999982E1	5.76533790207036567E-1
1.43999999999999995E10	2.89999999999999991E1	5.57236323206889850E-1
1.43999999999999995E10	3.00000000000000000E1	5.32743223062151827E-1

RFfreq	RFpower	real(S(2,1))[135, ::]
1.44999999999999996E10	-2.00000000000000000E1	1.34480107649429992E0
1.44999999999999996E10	-1.89999999999999991E1	1.34479480663118478E0
1.44999999999999996E10	-1.80000000000000004E1	1.34478691355885194E0
1.44999999999999996E10	-1.69999999999999996E1	1.34477697711435851E0
1.44999999999999996E10	-1.60000000000000009E1	1.34476446841819341E0
1.44999999999999996E10	-1.50000000000000000E1	1.34474872176814153E0
1.44999999999999996E10	-1.39999999999999991E1	1.34472889928094652E0
1.44999999999999996E10	-1.30000000000000004E1	1.34470394641874846E0
1.44999999999999996E10	-1.19999999999999996E1	1.34467253606318216E0
1.44999999999999996E10	-1.10000000000000009E1	1.34463299820818638E0
1.44999999999999996E10	-1.00000000000000000E1	1.34458323160525040E0
1.44999999999999996E10	-9.00000000000000000E0	1.34452059278032232E0
1.44999999999999996E10	-8.00000000000000000E0	1.34444175668963783E0
1.44999999999999996E10	-7.00000000000000000E0	1.34434254192454139E0
1.44999999999999996E10	-6.00000000000000000E0	1.34421769158175963E0
1.44999999999999996E10	-5.00000000000000000E0	1.34406059887499629E0
1.44999999999999996E10	-4.00000000000000000E0	1.34386296396516425E0
1.44999999999999996E10	-3.00000000000000000E0	1.34361436540069912E0
1.44999999999999996E10	-2.00000000000000000E0	1.34330172582102469E0
1.44999999999999996E10	-1.00000000000000000E0	1.34290864704850788E0
1.44999999999999996E10	0.00000000000000000E0	1.34241458409381087E0
1.44999999999999996E10	1.00000000000000000E0	1.34179382030094652E0
1.44999999999999996E10	2.00000000000000000E0	1.34101419533835298E0
1.44999999999999996E10	3.00000000000000000E0	1.34003552015590710E0
1.44999999999999996E10	4.00000000000000000E0	1.33880757851799803E0
1.44999999999999996E10	5.00000000000000000E0	1.33726753767685125E0
1.44999999999999996E10	6.00000000000000000E0	1.33533640334218462E0
1.44999999999999996E10	7.00000000000000000E0	1.33291367200546618E0
1.44999999999999996E10	8.00000000000000000E0	1.32986804040532114E0
1.44999999999999996E10	9.00000000000000000E0	1.32601844026824867E0
1.44999999999999996E10	1.00000000000000000E1	1.32108950498281286E0
1.44999999999999996E10	1.10000000000000009E1	1.31459786533111211E0
1.44999999999999996E10	1.19999999999999996E1	1.30550014903734923E0
1.44999999999999996E10	1.30000000000000004E1	1.28637489656721171E0
1.44999999999999996E10	1.39999999999999991E1	1.25845786982366903E0
1.44999999999999996E10	1.50000000000000000E1	1.22662650103704740E0
1.44999999999999996E10	1.60000000000000009E1	1.18956607198771480E0
1.44999999999999996E10	1.69999999999999996E1	1.14426487640651708E0
1.44999999999999996E10	1.80000000000000004E1	1.09670002984041237E0
1.44999999999999996E10	1.89999999999999991E1	1.05156021743659167E0
1.44999999999999996E10	2.00000000000000000E1	9.99990203075521045E-1
1.44999999999999996E10	2.10000000000000009E1	9.31603684139209953E-1
1.44999999999999996E10	2.20000000000000018E1	8.53803251609426894E-1
1.44999999999999996E10	2.29999999999999982E1	7.81607470370228707E-1
1.44999999999999996E10	2.39999999999999991E1	7.22141852771535664E-1
1.44999999999999996E10	2.50000000000000000E1	6.73813399759653286E-1
1.44999999999999996E10	2.60000000000000009E1	6.34693828666121362E-1
1.44999999999999996E10	2.70000000000000018E1	6.03861696903528067E-1
1.44999999999999996E10	2.79999999999999982E1	5.80329961801876948E-1
1.44999999999999996E10	2.89999999999999991E1	5.61452519353416246E-1
1.44999999999999996E10	3.00000000000000000E1	5.38202033164874649E-1

RFfreq	RFpower	real(S(2,1))[136, ::]
1.45999999999999996E10	-2.00000000000000000E1	1.35131592869851680E0
1.45999999999999996E10	-1.89999999999999991E1	1.35130982467972482E0
1.45999999999999996E10	-1.80000000000000004E1	1.35130214038243324E0
1.45999999999999996E10	-1.69999999999999996E1	1.35129246675334747E0
1.45999999999999996E10	-1.60000000000000009E1	1.35128028889557350E0
1.45999999999999996E10	-1.50000000000000000E1	1.35126495870421381E0
1.45999999999999996E10	-1.39999999999999991E1	1.35124566044063799E0
1.45999999999999996E10	-1.30000000000000004E1	1.35122136743103338E0
1.45999999999999996E10	-1.19999999999999996E1	1.35119078761296696E0
1.45999999999999996E10	-1.10000000000000009E1	1.35115229507710621E0
1.45999999999999996E10	-1.00000000000000000E1	1.35110384403227113E0
1.45999999999999996E10	-9.00000000000000000E0	1.35104286073064106E0
1.45999999999999996E10	-8.00000000000000000E0	1.35096610776552728E0
1.45999999999999996E10	-7.00000000000000000E0	1.35086951383070919E0
1.45999999999999996E10	-6.00000000000000000E0	1.35074796027646737E0
1.45999999999999996E10	-5.00000000000000000E0	1.35059501380367197E0
1.45999999999999996E10	-4.00000000000000000E0	1.35040259209200886E0
1.45999999999999996E10	-3.00000000000000000E0	1.35016054613145675E0
1.45999999999999996E10	-2.00000000000000000E0	1.34985613934947413E0
1.45999999999999996E10	-1.00000000000000000E0	1.34947339915883791E0
1.45999999999999996E10	0.00000000000000000E0	1.34899231100254169E0
1.45999999999999996E10	1.00000000000000000E0	1.34838781771098026E0
1.45999999999999996E10	2.00000000000000000E0	1.34762857649275958E0
1.45999999999999996E10	3.00000000000000000E0	1.34667540835107169E0
1.45999999999999996E10	4.00000000000000000E0	1.34547934046552409E0
1.45999999999999996E10	5.00000000000000000E0	1.34397906604520179E0
1.45999999999999996E10	6.00000000000000000E0	1.34209746220174764E0
1.45999999999999996E10	7.00000000000000000E0	1.33973633521261903E0
1.45999999999999996E10	8.00000000000000000E0	1.33676730261494781E0
1.45999999999999996E10	9.00000000000000000E0	1.33301322938196365E0
1.45999999999999996E10	1.00000000000000000E1	1.32820475301604679E0
1.45999999999999996E10	1.10000000000000009E1	1.32186931671709940E0
1.45999999999999996E10	1.19999999999999996E1	1.31305288567509049E0
1.45999999999999996E10	1.30000000000000004E1	1.29471787185818443E0
1.45999999999999996E10	1.39999999999999991E1	1.26684431738141878E0
1.45999999999999996E10	1.50000000000000000E1	1.23499114185206138E0
1.45999999999999996E10	1.60000000000000009E1	1.19789540466772748E0
1.45999999999999996E10	1.69999999999999996E1	1.15255928873124347E0
1.45999999999999996E10	1.80000000000000004E1	1.10441994231805540E0
1.45999999999999996E10	1.89999999999999991E1	1.05888585382159262E0
1.45999999999999996E10	2.00000000000000000E1	1.00801018703740519E0
1.45999999999999996E10	2.10000000000000009E1	9.40906510930948414E-1
1.45999999999999996E10	2.20000000000000018E1	8.63163893587964992E-1
1.45999999999999996E10	2.29999999999999982E1	7.89037149454199849E-1
1.45999999999999996E10	2.39999999999999991E1	7.27938206723572367E-1
1.45999999999999996E10	2.50000000000000000E1	6.78676587324273584E-1
1.45999999999999996E10	2.60000000000000009E1	6.39026123044151984E-1
1.45999999999999996E10	2.70000000000000018E1	6.07678615430849511E-1
1.45999999999999996E10	2.79999999999999982E1	5.84193212950052665E-1
1.45999999999999996E10	2.89999999999999991E1	5.65682544524000974E-1
1.45999999999999996E10	3.00000000000000000E1	5.43497439414396588E-1

RFfreq	RFpower	real(S(2,1))[137, ::]
1.46999999999999997E10	-2.00000000000000000E1	1.35757641246224980E0
1.46999999999999997E10	-1.89999999999999991E1	1.35757047401866759E0
1.46999999999999997E10	-1.80000000000000004E1	1.35756299815787029E0
1.46999999999999997E10	-1.69999999999999996E1	1.35755358691841854E0
1.46999999999999997E10	-1.60000000000000009E1	1.35754173936366884E0
1.46999999999999997E10	-1.50000000000000000E1	1.35752682495806076E0
1.46999999999999997E10	-1.39999999999999991E1	1.35750805007258069E0
1.46999999999999997E10	-1.30000000000000004E1	1.35748441585372781E0
1.46999999999999997E10	-1.19999999999999996E1	1.35745466524054903E0
1.46999999999999997E10	-1.10000000000000009E1	1.35741721635274581E0
1.46999999999999997E10	-1.00000000000000000E1	1.35737007877268767E0
1.46999999999999997E10	-9.00000000000000000E0	1.35731074837554089E0
1.46999999999999997E10	-8.00000000000000000E0	1.35723607526530499E0
1.46999999999999997E10	-7.00000000000000000E0	1.35714209808470043E0
1.46999999999999997E10	-6.00000000000000000E0	1.35702383625325962E0
1.46999999999999997E10	-5.00000000000000000E0	1.35687502974111629E0
1.46999999999999997E10	-4.00000000000000000E0	1.35668781349476042E0
1.46999999999999997E10	-3.00000000000000000E0	1.35645231066379934E0
1.46999999999999997E10	-2.00000000000000000E0	1.35615612516456996E0
1.46999999999999997E10	-1.00000000000000000E0	1.35578370971150064E0
1.46999999999999997E10	0.00000000000000000E0	1.35531557995457708E0
1.46999999999999997E10	1.00000000000000000E0	1.35472733814344459E0
1.46999999999999997E10	2.00000000000000000E0	1.35398845927981837E0
1.46999999999999997E10	3.00000000000000000E0	1.35306077525958357E0
1.46999999999999997E10	4.00000000000000000E0	1.35189655852541213E0
1.46999999999999997E10	5.00000000000000000E0	1.35043603173466353E0
1.46999999999999997E10	6.00000000000000000E0	1.34860394940688910E0
1.46999999999999997E10	7.00000000000000000E0	1.34630443707137859E0
1.46999999999999997E10	8.00000000000000000E0	1.34341204618585808E0
1.46999999999999997E10	9.00000000000000000E0	1.33975358841931680E0
1.46999999999999997E10	1.00000000000000000E1	1.33506570590300111E0
1.46999999999999997E10	1.10000000000000009E1	1.32888662554684545E0
1.46999999999999997E10	1.19999999999999996E1	1.32028286475672152E0
1.46999999999999997E10	1.30000000000000004E1	1.30268260825582649E0
1.46999999999999997E10	1.39999999999999991E1	1.27500898773563254E0
1.46999999999999997E10	1.50000000000000000E1	1.24314893266504289E0
1.46999999999999997E10	1.60000000000000009E1	1.20601920863455536E0
1.46999999999999997E10	1.69999999999999996E1	1.16069131484211097E0
1.46999999999999997E10	1.80000000000000004E1	1.11208640494154531E0
1.46999999999999997E10	1.89999999999999991E1	1.06604421334874755E0
1.46999999999999997E10	2.00000000000000000E1	1.01578679931565308E0
1.46999999999999997E10	2.10000000000000009E1	9.50027280563533871E-1
1.46999999999999997E10	2.20000000000000018E1	8.72713804842919672E-1
1.46999999999999997E10	2.29999999999999982E1	7.96897962427871320E-1
1.46999999999999997E10	2.39999999999999991E1	7.33988297546451030E-1
1.46999999999999997E10	2.50000000000000000E1	6.83692091177878414E-1
1.46999999999999997E10	2.60000000000000009E1	6.43471659521049588E-1
1.46999999999999997E10	2.70000000000000018E1	6.11788755035431109E-1
1.46999999999999997E10	2.79999999999999982E1	5.88120427440406512E-1
1.46999999999999997E10	2.89999999999999991E1	5.69931862349069540E-1
1.46999999999999997E10	3.00000000000000000E1	5.48648974721586669E-1

RFfreq	RFpower	real(S(2,1))[138, ::]
1.47999999999999998E10	-2.00000000000000000E1	1.36358643717476991E0
1.47999999999999998E10	-1.89999999999999991E1	1.36358066388969257E0
1.47999999999999998E10	-1.80000000000000004E1	1.36357339594106386E0
1.47999999999999998E10	-1.69999999999999996E1	1.36356424643156537E0
1.47999999999999998E10	-1.60000000000000009E1	1.36355272835003749E0
1.47999999999999998E10	-1.50000000000000000E1	1.36353822868657537E0
1.47999999999999998E10	-1.39999999999999991E1	1.36351997586705731E0
1.47999999999999998E10	-1.30000000000000004E1	1.36349699878976138E0
1.47999999999999998E10	-1.19999999999999996E1	1.36346807530948477E0
1.47999999999999998E10	-1.10000000000000009E1	1.36343166746798361E0
1.47999999999999998E10	-1.00000000000000000E1	1.36338584008792196E0
1.47999999999999998E10	-9.00000000000000000E0	1.36332815850198208E0
1.47999999999999998E10	-8.00000000000000000E0	1.36325556012020010E0
1.47999999999999998E10	-7.00000000000000000E0	1.36316419328231819E0
1.47999999999999998E10	-6.00000000000000000E0	1.36304921516906763E0
1.47999999999999998E10	-5.00000000000000000E0	1.36290453864643313E0
1.47999999999999998E10	-4.00000000000000000E0	1.36272251548036860E0
1.47999999999999998E10	-3.00000000000000000E0	1.36249354045290949E0
1.47999999999999998E10	-2.00000000000000000E0	1.36220555736231597E0
1.47999999999999998E10	-1.00000000000000000E0	1.36184344355003439E0
1.47999999999999998E10	0.00000000000000000E0	1.36138824416435988E0
1.47999999999999998E10	1.00000000000000000E0	1.36081622020235438E0
1.47999999999999998E10	2.00000000000000000E0	1.36009766395626563E0
1.47999999999999998E10	3.00000000000000000E0	1.35919541811163058E0
1.47999999999999998E10	4.00000000000000000E0	1.35806300104857858E0
1.47999999999999998E10	5.00000000000000000E0	1.35664216690605022E0
1.47999999999999998E10	6.00000000000000000E0	1.35485955181010875E0
1.47999999999999998E10	7.00000000000000000E0	1.35262160777451923E0
1.47999999999999998E10	8.00000000000000000E0	1.34980583055222825E0
1.47999999999999998E10	9.00000000000000000E0	1.34624298857475400E0
1.47999999999999998E10	1.00000000000000000E1	1.34167572463492468E0
1.47999999999999998E10	1.10000000000000009E1	1.33565301108598233E0
1.47999999999999998E10	1.19999999999999996E1	1.32726203870643800E0
1.47999999999999998E10	1.30000000000000004E1	1.31036627480914869E0
1.47999999999999998E10	1.39999999999999991E1	1.28295381475762094E0
1.47999999999999998E10	1.50000000000000000E1	1.25110277524960023E0
1.47999999999999998E10	1.60000000000000009E1	1.21393844196823686E0
1.47999999999999998E10	1.69999999999999996E1	1.16865923859326926E0
1.47999999999999998E10	1.80000000000000004E1	1.11962605720351438E0
1.47999999999999998E10	1.89999999999999991E1	1.07304410601430744E0
1.47999999999999998E10	2.00000000000000000E1	1.02332247642491803E0
1.47999999999999998E10	2.10000000000000009E1	9.58936352319391005E-1
1.47999999999999998E10	2.20000000000000018E1	8.82308975934204121E-1
1.47999999999999998E10	2.29999999999999982E1	8.05216072082477297E-1
1.47999999999999998E10	2.39999999999999991E1	7.40331543270690950E-1
1.47999999999999998E10	2.50000000000000000E1	6.88873559295477467E-1
1.47999999999999998E10	2.60000000000000009E1	6.48032877383968930E-1
1.47999999999999998E10	2.70000000000000018E1	6.16039778992815279E-1
1.47999999999999998E10	2.79999999999999982E1	5.92108594611339711E-1
1.47999999999999998E10	2.89999999999999991E1	5.74202735823545396E-1
1.47999999999999998E10	3.00000000000000000E1	5.53671863528673747E-1

RFfreq	RFpower	real(S(2,1))[139, ::]
1.48999999999999999E10	-2.00000000000000000E1	1.36934981274668166E0
1.48999999999999999E10	-1.89999999999999991E1	1.36934420405896606E0
1.48999999999999999E10	-1.80000000000000004E1	1.36933714331634637E0
1.48999999999999999E10	-1.69999999999999996E1	1.36932825464824326E0
1.48999999999999999E10	-1.60000000000000009E1	1.36931706492196748E0
1.48999999999999999E10	-1.50000000000000000E1	1.36930297859430805E0
1.48999999999999999E10	-1.39999999999999991E1	1.36928524607198243E0
1.48999999999999999E10	-1.30000000000000004E1	1.36926292391220805E0
1.48999999999999999E10	-1.19999999999999996E1	1.36923482476924496E0
1.48999999999999999E10	-1.10000000000000009E1	1.36919945446142033E0
1.48999999999999999E10	-1.00000000000000000E1	1.36915493287003320E0
1.48999999999999999E10	-9.00000000000000000E0	1.36909889455889267E0
1.48999999999999999E10	-8.00000000000000000E0	1.36902836396276451E0
1.48999999999999999E10	-7.00000000000000000E0	1.36893959877009364E0
1.48999999999999999E10	-6.00000000000000000E0	1.36882789349355227E0
1.48999999999999999E10	-5.00000000000000000E0	1.36868733336919135E0
1.48999999999999999E10	-4.00000000000000000E0	1.36851048634360106E0
1.48999999999999999E10	-3.00000000000000000E0	1.36828801806353328E0
1.48999999999999999E10	-2.00000000000000000E0	1.36800821130030559E0
1.48999999999999999E10	-1.00000000000000000E0	1.36765636696895942E0
1.48999999999999999E10	0.00000000000000000E0	1.36721405853262934E0
1.48999999999999999E10	1.00000000000000000E0	1.36665820446938024E0
1.48999999999999999E10	2.00000000000000000E0	1.36595991311570764E0
1.48999999999999999E10	3.00000000000000000E0	1.36508303691471000E0
1.48999999999999999E10	4.00000000000000000E0	1.36398233969959670E0
1.48999999999999999E10	5.00000000000000000E0	1.36260110768146636E0
1.48999999999999999E10	6.00000000000000000E0	1.36086786099917445E0
1.48999999999999999E10	7.00000000000000000E0	1.35869138316410454E0
1.48999999999999999E10	8.00000000000000000E0	1.35595212186434022E0
1.48999999999999999E10	9.00000000000000000E0	1.35248480899921342E0
1.48999999999999999E10	1.00000000000000000E1	1.34803807965968914E0
1.48999999999999999E10	1.10000000000000009E1	1.34217160432816640E0
1.48999999999999999E10	1.19999999999999996E1	1.33399332557953310E0
1.48999999999999999E10	1.30000000000000004E1	1.31781591441681156E0
1.48999999999999999E10	1.39999999999999991E1	1.29068057281485671E0
1.48999999999999999E10	1.50000000000000000E1	1.25885569841016731E0
1.48999999999999999E10	1.60000000000000009E1	1.22165432109546468E0
1.48999999999999999E10	1.69999999999999996E1	1.17646033308515929E0
1.48999999999999999E10	1.80000000000000004E1	1.12704293963291802E0
1.48999999999999999E10	1.89999999999999991E1	1.07989413828612268E0
1.48999999999999999E10	2.00000000000000000E1	1.03062136611210242E0
1.48999999999999999E10	2.10000000000000009E1	9.67612351401385595E-1
1.48999999999999999E10	2.20000000000000018E1	8.91888919548835801E-1
1.48999999999999999E10	2.29999999999999982E1	8.13985331126102807E-1
1.48999999999999999E10	2.39999999999999991E1	7.47015676424851982E-1
1.48999999999999999E10	2.50000000000000000E1	6.94238990554056201E-1
1.48999999999999999E10	2.60000000000000009E1	6.52713850110264193E-1
1.48999999999999999E10	2.70000000000000018E1	6.20384713954979272E-1
1.48999999999999999E10	2.79999999999999982E1	5.96154951798074784E-1
1.48999999999999999E10	2.89999999999999991E1	5.78495161822313175E-1
1.48999999999999999E10	3.00000000000000000E1	5.58577133224498290E-1

RFfreq	RFpower	real(S(2,1))[140, ::]
1.50000000000000000E10	-2.00000000000000000E1	1.37487025224813264E0
1.50000000000000000E10	-1.89999999999999991E1	1.37486480745560757E0
1.50000000000000000E10	-1.80000000000000004E1	1.37485795303528846E0
1.50000000000000000E10	-1.69999999999999996E1	1.37484932409648208E0
1.50000000000000000E10	-1.60000000000000009E1	1.37483846132611620E0
1.50000000000000000E10	-1.50000000000000000E1	1.37482478657368423E0
1.50000000000000000E10	-1.39999999999999991E1	1.37480757213385019E0
1.50000000000000000E10	-1.30000000000000004E1	1.37478590210620633E0
1.50000000000000000E10	-1.19999999999999996E1	1.37475862379831648E0
1.50000000000000000E10	-1.10000000000000009E1	1.37472428662201840E0
1.50000000000000000E10	-1.00000000000000000E1	1.37468106528826506E0
1.50000000000000000E10	-9.00000000000000000E0	1.37462666330608707E0
1.50000000000000000E10	-8.00000000000000000E0	1.37455819177879190E0
1.50000000000000000E10	-7.00000000000000000E0	1.37447201730100832E0
1.50000000000000000E10	-6.00000000000000000E0	1.37436357116961494E0
1.50000000000000000E10	-5.00000000000000000E0	1.37422711031595157E0
1.50000000000000000E10	-4.00000000000000000E0	1.37405541804116949E0
1.50000000000000000E10	-3.00000000000000000E0	1.37383942985370910E0
1.50000000000000000E10	-2.00000000000000000E0	1.37356776629352684E0
1.50000000000000000E10	-1.00000000000000000E0	1.37322615042484597E0
1.50000000000000000E10	0.00000000000000000E0	1.37279668237676877E0
1.50000000000000000E10	1.00000000000000000E0	1.37225693625857881E0
1.50000000000000000E10	2.00000000000000000E0	1.37157883447415840E0
1.50000000000000000E10	3.00000000000000000E0	1.37072723727815826E0
1.50000000000000000E10	4.00000000000000000E0	1.36965815233059485E0
1.50000000000000000E10	5.00000000000000000E0	1.36831639708067132E0
1.50000000000000000E10	6.00000000000000000E0	1.36663237631242418E0
1.50000000000000000E10	7.00000000000000000E0	1.36451720784617181E0
1.50000000000000000E10	8.00000000000000000E0	1.36185429622723619E0
1.50000000000000000E10	9.00000000000000000E0	1.35848234019022707E0
1.50000000000000000E10	1.00000000000000000E1	1.35415595444686598E0
1.50000000000000000E10	1.10000000000000009E1	1.34844545172437624E0
1.50000000000000000E10	1.19999999999999996E1	1.34047956468413432E0
1.50000000000000000E10	1.30000000000000004E1	1.32503365652772431E0
1.50000000000000000E10	1.39999999999999991E1	1.29819088299324781E0
1.50000000000000000E10	1.50000000000000000E1	1.26641047055599953E0
1.50000000000000000E10	1.60000000000000009E1	1.22916835276080993E0
1.50000000000000000E10	1.69999999999999996E1	1.18409104570448176E0
1.50000000000000000E10	1.80000000000000004E1	1.13434020794930568E0
1.50000000000000000E10	1.89999999999999991E1	1.08660260516240936E0
1.50000000000000000E10	2.00000000000000000E1	1.03768935487525682E0
1.50000000000000000E10	2.10000000000000009E1	9.76040044783493776E-1
1.50000000000000000E10	2.20000000000000018E1	9.01392471344432877E-1
1.50000000000000000E10	2.29999999999999982E1	8.23154183348381352E-1
1.50000000000000000E10	2.39999999999999991E1	7.54095511771570060E-1
1.50000000000000000E10	2.50000000000000000E1	6.99812000292252634E-1
1.50000000000000000E10	2.60000000000000009E1	6.57520742803531366E-1
1.50000000000000000E10	2.70000000000000018E1	6.24822562766554679E-1
1.50000000000000000E10	2.79999999999999982E1	6.00320837728081624E-1
1.50000000000000000E10	2.89999999999999991E1	5.82807538769510547E-1
1.50000000000000000E10	3.00000000000000000E1	5.63371940948172689E-1

RFfreq	RFpower	real(S(2,1))[141, ::]
1.51000000000000001E10	-2.00000000000000000E1	1.38015137449632230E0
1.51000000000000001E10	-1.89999999999999991E1	1.38014609275939870E0
1.51000000000000001E10	-1.80000000000000004E1	1.38013944360468410E0
1.51000000000000001E10	-1.69999999999999996E1	1.38013107306530758E0
1.51000000000000001E10	-1.60000000000000009E1	1.38012053557735670E0
1.51000000000000001E10	-1.50000000000000000E1	1.38010727029443725E0
1.51000000000000001E10	-1.39999999999999991E1	1.38009057128792456E0
1.51000000000000001E10	-1.30000000000000004E1	1.38006955006006593E0
1.51000000000000001E10	-1.19999999999999996E1	1.38004308839648338E0
1.51000000000000001E10	-1.10000000000000009E1	1.38000977908282496E0
1.51000000000000001E10	-1.00000000000000000E1	1.37996785138461697E0
1.51000000000000001E10	-9.00000000000000000E0	1.37991507741219022E0
1.51000000000000001E10	-8.00000000000000000E0	1.37984865450819316E0
1.51000000000000001E10	-7.00000000000000000E0	1.37976505763907364E0
1.51000000000000001E10	-6.00000000000000000E0	1.37965985422262372E0
1.51000000000000001E10	-5.00000000000000000E0	1.37952747206539073E0
1.51000000000000001E10	-4.00000000000000000E0	1.37936090881426576E0
