freq	real(S(1,1))
3.70000000100000026E8	5.80617237602869540E-3
3.80000000099999991E8	5.96054900747560534E-3
3.90000000099999999E8	6.11472331035053784E-3
4.00000000100000008E8	6.26869014692463544E-3
4.10000000099999973E8	6.42244439382480525E-3
4.20000000100000026E8	6.57598094237687469E-3
4.30000000099999991E8	6.72929469894629850E-3
4.40000000100000044E8	6.88238058527766849E-3
4.50000000100000008E8	7.03523353883446312E-3
4.60000000099999973E8	7.18784851313364470E-3
4.70000000100000026E8	7.34022047807944844E-3
4.80000000099999991E8	7.49234442029619352E-3
4.90000000100000044E8	7.64421534345700504E-3
5.00000000100000008E8	7.79582826861189826E-3
5.10000000099999973E8	7.94717823451646233E-3
5.20000000100000115E8	8.09826029794969493E-3
5.30000000100000079E8	8.24906953403803378E-3
5.40000000100000044E8	8.39960103657931434E-3
5.50000000100000097E8	8.54984991834860431E-3
5.60000000100000062E8	8.69981131142476727E-3
5.70000000100000115E8	8.84948036748975930E-3
5.80000000100000079E8	8.99885225815329015E-3
5.90000000100000044E8	9.14792217524497175E-3
6.00000000100000097E8	9.29668533113006745E-3
6.10000000100000062E8	9.44513695900767125E-3
6.20000000100000115E8	9.59327231321061191E-3
6.30000000100000079E8	9.74108666950283109E-3
6.40000000100000044E8	9.88857532537295469E-3
6.50000000100000097E8	1.00357336003306674E-2
6.60000000100000062E8	1.01825568361896668E-2
6.70000000100000115E8	1.03290403973620037E-2
6.80000000100000079E8	1.04751796711355394E-2
6.90000000100000044E8	1.06209700679567609E-2
7.00000000100000097E8	1.07664070217147056E-2
7.10000000100000062E8	1.09114859900096262E-2
7.20000000100000115E8	1.10562024544300308E-2
7.30000000100000079E8	1.12005519208210402E-2
7.40000000100000044E8	1.13445299195524640E-2
7.50000000100000097E8	1.14881320057874126E-2
7.60000000100000062E8	1.16313537597336580E-2
7.70000000100000115E8	1.17741907869119067E-2
7.80000000100000079E8	1.19166387184069222E-2
7.90000000100000044E8	1.20586932111218070E-2
8.00000000100000008E8	1.22003499480273203E-2
8.10000000100000150E8	1.23416046384054301E-2
8.20000000100000115E8	1.24824530180976789E-2
8.30000000100000079E8	1.26228908497453518E-2
8.40000000100000044E8	1.27629139230200694E-2
8.50000000100000008E8	1.29025180548684570E-2
8.60000000100000150E8	1.30416990897348506E-2
8.70000000100000115E8	1.31804528997903248E-2
8.80000000100000079E8	1.33187753851656798E-2
8.90000000100000044E8	1.34566624741628282E-2
9.00000000100000008E8	1.35941101234773076E-2
9.10000000100000150E8	1.37311143184155604E-2
9.20000000100000115E8	1.38676710731032760E-2
9.30000000100000079E8	1.40037764306976698E-2
9.40000000100000044E8	1.41394264635899169E-2
9.50000000100000008E8	1.42746172736094556E-2
9.60000000100000150E8	1.44093449922216954E-2
9.70000000100000115E8	1.45436057807265229E-2
9.80000000100000079E8	1.46773958304427010E-2
9.90000000100000044E8	1.48107113629086173E-2
1.00000000010000001E9	1.49435486300592202E-2
1.01000000010000024E9	1.50759039144088547E-2
1.02000000010000003E9	1.52077735292365501E-2
1.03000000010000003E9	1.53391538187549270E-2
1.04000000010000004E9	1.54700411582834296E-2
1.05000000010000005E9	1.56004319544230219E-2
1.06000000010000006E9	1.57303226452124711E-2
1.07000000010000007E9	1.58597097002973331E-2
1.08000000009999964E9	1.59885896210859713E-2
1.09000000009999987E9	1.61169589409074820E-2
1.10000000009999988E9	1.62448142251566896E-2
1.11000000009999988E9	1.63721520714492463E-2
1.12000000009999967E9	1.64989691097690727E-2
1.13000000009999968E9	1.66252620025986197E-2
1.14000000009999991E9	1.67510274450657759E-2
1.15000000009999992E9	1.68762621650815348E-2
1.16000000009999971E9	1.70009629234570925E-2
1.17000000009999972E9	1.71251265140496156E-2
1.18000000009999972E9	1.72487497638717269E-2
1.19000000009999995E9	1.73718295332220385E-2
1.20000000009999974E9	1.74943627158011705E-2
1.21000000009999975E9	1.76163462388183611E-2
1.22000000009999976E9	1.77377770631134135E-2
1.23000000009999977E9	1.78586521832539491E-2
1.24000000009999978E9	1.79789686276452754E-2
1.25000000009999979E9	1.80987234586314472E-2
1.26000000009999980E9	1.82179137725873042E-2
1.27000000009999980E9	1.83365367000133084E-2
1.28000000009999981E9	1.84545894056316473E-2
1.29000000009999982E9	1.85720690884631923E-2
1.30000000009999983E9	1.86889729819202688E-2
1.31000000009999984E9	1.88052983538810237E-2
1.32000000009999985E9	1.89210425067639498E-2
1.33000000009999964E9	1.90362027776083664E-2
1.34000000009999987E9	1.91507765381399642E-2
1.35000000009999988E9	1.92647611948345077E-2
1.36000000009999988E9	1.93781541889883724E-2
1.37000000009999967E9	1.94909529967696060E-2
1.38000000009999968E9	1.96031551292811135E-2
1.39000000009999991E9	1.97147581326098953E-2
1.40000000009999992E9	1.98257595878791859E-2
1.41000000009999971E9	1.99361571112912217E-2
1.42000000009999972E9	2.00459483541787931E-2
1.43000000009999972E9	2.01551310030321185E-2
1.44000000009999995E9	2.02637027795470637E-2
1.45000000009999974E9	2.03716614406520513E-2
1.46000000009999975E9	2.04790047785396556E-2
1.47000000009999976E9	2.05857306206978663E-2
1.48000000009999977E9	2.06918368299250766E-2
1.49000000009999978E9	2.07973213043591221E-2
1.50000000009999979E9	2.09021819774883477E-2
1.51000000009999980E9	2.10064168181659738E-2
1.52000000009999980E9	2.11100238306274379E-2
1.53000000009999981E9	2.12130010544913628E-2
1.54000000009999982E9	2.13153465647671014E-2
1.55000000009999983E9	2.14170584718587786E-2
1.56000000009999984E9	2.15181349215540063E-2
1.57000000009999985E9	2.16185740950332050E-2
1.58000000009999964E9	2.17183742088496246E-2
1.59000000009999987E9	2.18175335149277760E-2
1.60000000009999965E9	2.19160503005429730E-2
1.61000000009999988E9	2.20139228883075511E-2
1.62000000009999989E9	2.21111496361548276E-2
1.63000000009999968E9	2.22077289373085440E-2
1.64000000010000013E9	2.23036592202634543E-2
1.65000000009999992E9	2.23989389487502422E-2
1.66000000010000015E9	2.24935666217202579E-2
1.67000000009999994E9	2.25875407732842648E-2
1.68000000010000017E9	2.26808599727021765E-2
1.69000000010000018E9	2.27735228243254051E-2
1.70000000009999996E9	2.28655279675630307E-2
1.71000000010000019E9	2.29568740768311663E-2
1.72000000009999998E9	2.30475598615078558E-2
1.73000000009999999E9	2.31375840658834608E-2
1.74000000010000022E9	2.32269454690967558E-2
1.75000000010000001E9	2.33156428850942010E-2
1.76000000010000024E9	2.34036751625543804E-2
1.77000000010000003E9	2.34910411848413503E-2
1.78000000010000003E9	2.35777398699263907E-2
1.79000000010000027E9	2.36637701703300296E-2
1.80000000010000005E9	2.37491310730504113E-2
1.81000000010000006E9	2.38338215994881297E-2
1.82000000009999985E9	2.39178408053732738E-2
1.83000000010000008E9	2.40011877806876095E-2
1.84000000010000031E9	2.40838616495888447E-2
1.85000000010000010E9	2.41658615703231217E-2
1.86000000010000011E9	2.42471867351350401E-2
1.87000000009999989E9	2.43278363701993472E-2
1.88000000010000012E9	2.44078097355094359E-2
1.89000000010000013E9	2.44871061248002908E-2
1.90000000009999992E9	2.45657248654489324E-2
1.91000000010000015E9	2.46436653183774013E-2
1.92000000009999994E9	2.47209268779531044E-2
1.93000000010000017E9	2.47975089718934427E-2
1.94000000010000018E9	2.48734110611575154E-2
1.95000000009999996E9	2.49486326398390412E-2
1.96000000010000019E9	2.50231732350622460E-2
1.97000000009999998E9	2.50970324068730122E-2
1.98000000009999999E9	2.51702097481224829E-2
1.99000000010000022E9	2.52427048843588908E-2
2.00000000010000001E9	2.53145174737021028E-2
2.01000000010000024E9	2.53856472067377581E-2
2.02000000010000003E9	2.54560938063850362E-2
2.03000000010000026E9	2.55258570277854346E-2
2.04000000010000004E9	2.55949366581672866E-2
2.05000000009999983E9	2.56633325167323401E-2
2.06000000009999962E9	2.57310444545147288E-2
2.07000000009999985E9	2.57980723542637014E-2
2.08000000009999964E9	2.58644161302966236E-2
2.09000000009999987E9	2.59300757283840833E-2
2.10000000009999965E9	2.59950511256011829E-2
2.11000000009999988E9	2.60593423301898142E-2
2.12000000010000011E9	2.61229493814310532E-2
2.13000000009999990E9	2.61858723494955115E-2
2.14000000009999969E9	2.62481113352997353E-2
2.15000000009999948E9	2.63096664703708472E-2
2.16000000009999971E9	2.63705379166943432E-2
2.17000000009999994E9	2.64307258665644618E-2
2.18000000009999972E9	2.64902305424436424E-2
2.19000000009999995E9	2.65490521968088444E-2
2.20000000009999974E9	2.66071911119981808E-2
2.21000000009999997E9	2.66646476000567745E-2
2.22000000009999976E9	2.67214220025840099E-2
2.23000000009999955E9	2.67775146905789541E-2
2.24000000009999978E9	2.68329260642806489E-2
2.25000000009999956E9	2.68876565530092027E-2
2.26000000009999980E9	2.69417066150021167E-2
2.27000000010000003E9	2.69950767372601153E-2
2.28000000009999981E9	2.70477674353786757E-2
2.29000000010000004E9	2.70997792533886983E-2
2.30000000009999983E9	2.71511127635797678E-2
2.31000000009999962E9	2.72017685663486386E-2
2.32000000009999985E9	2.72517472900177138E-2
2.33000000009999964E9	2.73010495906809370E-2
2.34000000009999987E9	2.73496761520138598E-2
2.35000000009999965E9	2.73976276851221723E-2
2.36000000009999988E9	2.74449049283514235E-2
2.37000000010000011E9	2.74915086471337178E-2
2.38000000009999990E9	2.75374396337937810E-2
2.39000000009999969E9	2.75826987073831020E-2
2.40000000009999948E9	2.76272867135025235E-2
2.41000000009999971E9	2.76712045241240645E-2
2.42000000009999994E9	2.77144530374123654E-2
2.43000000009999972E9	2.77570331775468926E-2
2.44000000009999995E9	2.77989458945409984E-2
2.45000000009999974E9	2.78401921640539163E-2
2.46000000009999997E9	2.78807729872256349E-2
2.47000000009999976E9	2.79206893904747044E-2
2.48000000009999955E9	2.79599424253330175E-2
2.49000000009999978E9	2.79985331682431449E-2
2.50000000009999956E9	2.80364627203913219E-2
2.51000000009999980E9	2.80737322075082574E-2
2.52000000010000003E9	2.81103427796896055E-2
2.53000000009999981E9	2.81462956112106211E-2
2.54000000010000004E9	2.81815919003310178E-2
2.55000000009999983E9	2.82162328691106179E-2
2.56000000010000006E9	2.82502197632280883E-2
2.57000000009999985E9	2.82835538517794838E-2
2.58000000010000008E9	2.83162364270930711E-2
2.59000000010000031E9	2.83482688045424158E-2
2.60000000010000010E9	2.83796523223524888E-2
2.61000000010000033E9	2.84103883414090985E-2
2.62000000010000011E9	2.84404782450652061E-2
2.63000000009999990E9	2.84699234389485811E-2
2.64000000010000013E9	2.84987253507755423E-2
2.65000000009999992E9	2.85268854301519559E-2
2.66000000010000015E9	2.85544051483817540E-2
2.67000000009999994E9	2.85812859982701273E-2
2.68000000010000017E9	2.86075294939380154E-2
2.69000000010000040E9	2.86331371706167781E-2
2.70000000010000019E9	2.86581105844655504E-2
2.71000000009999997E9	2.86824513123664904E-2
2.72000000009999976E9	2.87061609517350735E-2
2.73000000009999999E9	2.87292411203212072E-2
2.74000000010000022E9	2.87516934560243076E-2
2.75000000010000001E9	2.87735196166840668E-2
2.76000000010000024E9	2.87947212798916707E-2
2.77000000010000003E9	2.88153001427956035E-2
2.78000000010000026E9	2.88352579219022154E-2
2.79000000010000004E9	2.88545963528820337E-2
2.80000000009999983E9	2.88733171903742658E-2
2.81000000010000006E9	2.88914222077911731E-2
2.82000000009999985E9	2.89089131971157931E-2
2.83000000010000008E9	2.89257919687157461E-2
2.84000000010000031E9	2.89420603511430441E-2
2.85000000010000010E9	2.89577201909341175E-2
2.86000000010000033E9	2.89727733524225517E-2
2.87000000010000011E9	2.89872217175328917E-2
2.88000000009999990E9	2.90010671855986590E-2
2.89000000010000013E9	2.90143116731480877E-2
2.90000000009999992E9	2.90269571137315507E-2
2.91000000010000015E9	2.90390054577050361E-2
2.92000000009999994E9	2.90504586720490510E-2
2.93000000010000017E9	2.90613187401668860E-2
2.94000000010000040E9	2.90715876616907165E-2
2.95000000010000019E9	2.90812674522944992E-2
2.96000000009999997E9	2.90903601434853698E-2
2.97000000009999976E9	2.90988677824238628E-2
2.98000000009999999E9	2.91067924317209403E-2
2.99000000010000022E9	2.91141361692489653E-2
3.00000000010000001E9	2.91209010879496644E-2
3.01000000010000024E9	2.91270892956335103E-2
3.02000000010000003E9	2.91327029147951455E-2
3.03000000010000026E9	2.91377440824225120E-2
3.04000000010000004E9	2.91422149497946581E-2
3.05000000009999983E9	2.91461176823029700E-2
3.06000000010000006E9	2.91494544592461136E-2
3.07000000009999985E9	2.91522274736577192E-2
3.08000000010000008E9	2.91544389320958830E-2
3.09000000010000031E9	2.91560910544656826E-2
3.10000000010000010E9	2.91571860738317667E-2
3.11000000010000033E9	2.91577262362191947E-2
3.12000000010000011E9	2.91577138004322434E-2
3.13000000009999990E9	2.91571510378660070E-2
3.14000000010000013E9	2.91560402323137913E-2
3.15000000009999992E9	2.91543836797889444E-2
3.16000000010000015E9	2.91521836883300134E-2
3.17000000009999994E9	2.91494425778185695E-2
3.18000000010000017E9	2.91461626797953421E-2
3.19000000010000040E9	2.91423463372678926E-2
3.20000000010000019E9	2.91379959045372594E-2
3.21000000009999997E9	2.91331137470077906E-2
3.22000000009999976E9	2.91277022410011677E-2
3.23000000009999999E9	2.91217637735827362E-2
3.24000000010000022E9	2.91153007423700938E-2
3.25000000010000045E9	2.91083155553576756E-2
3.26000000009999980E9	2.91008106307368397E-2
3.27000000010000003E9	2.90927883967082934E-2
3.28000000009999937E9	2.90842512913148887E-2
3.29000000009999960E9	2.90752017622482883E-2
3.30000000009999983E9	2.90656422666839953E-2
3.31000000009999962E9	2.90555752710946535E-2
3.32000000009999940E9	2.90450032510806011E-2
3.33000000009999919E9	2.90339286911871541E-2
3.34000000009999942E9	2.90223540847343076E-2
3.35000000009999965E9	2.90102819336409112E-2
3.36000000009999988E9	2.89977147482484554E-2
3.37000000010000011E9	2.89846550471489550E-2
3.38000000009999990E9	2.89711053570153343E-2
3.39000000010000013E9	2.89570682124273748E-2
3.40000000010000036E9	2.89425461556986097E-2
3.41000000009999971E9	2.89275417367115972E-2
3.42000000009999994E9	2.89120575127451662E-2
3.43000000010000017E9	2.88960960483029083E-2
3.44000000010000040E9	2.88796599149526223E-2
3.45000000010000019E9	2.88627516911498283E-2
3.46000000009999997E9	2.88453739620846816E-2
3.47000000009999976E9	2.88275293195014548E-2
3.48000000009999999E9	2.88092203615438791E-2
3.49000000010000022E9	2.87904496925898545E-2
3.50000000010000045E9	2.87712199230823140E-2
3.51000000009999980E9	2.87515336693802803E-2
3.52000000010000003E9	2.87313935535780152E-2
3.53000000010000026E9	2.87108022033661259E-2
3.54000000010000004E9	2.86897622518531215E-2
3.55000000010000027E9	2.86682763374178062E-2
3.56000000009999962E9	2.86463471035489370E-2
3.57000000009999985E9	2.86239771986849245E-2
3.58000000010000008E9	2.86011692760615599E-2
3.59000000010000031E9	2.85779259935537500E-2
3.60000000010000054E9	2.85542500135227773E-2
3.61000000009999988E9	2.85301440026615882E-2
3.62000000010000011E9	2.85056106318433500E-2
3.63000000009999990E9	2.84806525759657614E-2
3.64000000010000013E9	2.84552725138031137E-2
3.65000000010000036E9	2.84294731278593060E-2
3.66000000009999971E9	2.84032571042108284E-2
3.67000000009999994E9	2.83766271323636499E-2
3.68000000010000017E9	2.83495859051059407E-2
3.69000000010000040E9	2.83221361183582720E-2
3.70000000010000019E9	2.82942804710301221E-2
3.71000000009999997E9	2.82660216648753249E-2
3.72000000009999976E9	2.82373624043482208E-2
3.73000000009999999E9	2.82083053964589148E-2
3.74000000010000022E9	2.81788533506302441E-2
3.75000000010000045E9	2.81490089785639075E-2
3.76000000009999980E9	2.81187749940920018E-2
3.77000000010000003E9	2.80881541130398116E-2
3.78000000010000026E9	2.80571490530913881E-2
3.79000000010000004E9	2.80257625336457084E-2
3.80000000010000027E9	2.79939972756873923E-2
3.81000000009999962E9	2.79618560016426532E-2
3.82000000009999985E9	2.79293414352553704E-2
3.83000000010000008E9	2.78964563014413303E-2
3.84000000010000031E9	2.78632033261636947E-2
3.85000000010000054E9	2.78295852362984597E-2
3.86000000009999988E9	2.77956047595049771E-2
3.87000000010000011E9	2.77612646240917282E-2
3.88000000009999990E9	2.77265675588911797E-2
3.89000000010000013E9	2.76915162931321346E-2
3.90000000010000036E9	2.76561135563097649E-2
3.91000000009999971E9	2.76203620780587800E-2
3.92000000009999994E9	2.75842645880324611E-2
3.93000000010000017E9	2.75478238157722721E-2
3.94000000010000040E9	2.75110424905904649E-2
3.95000000010000019E9	2.74739233414407247E-2
3.96000000009999997E9	2.74364690968048652E-2
3.97000000009999976E9	2.73986824845624044E-2
3.98000000009999999E9	2.73605662318801413E-2
3.99000000010000022E9	2.73221230650859681E-2
4.00000000010000001E9	2.72833557095540025E-2
4.01000000009999980E9	2.72442668895906692E-2
4.02000000009999958E9	2.72048593283107998E-2
4.03000000010000026E9	2.71651357475300603E-2
4.04000000010000004E9	2.71250988676467308E-2
4.05000000010000072E9	2.70847514075289109E-2
4.06000000009999962E9	2.70440960844042255E-2
4.07000000010000029E9	2.70031356137441891E-2
4.08000000010000008E9	2.69618727091580013E-2
4.09000000009999987E9	2.69203100822802632E-2
4.10000000010000054E9	2.68784504426649962E-2
4.11000000009999944E9	2.68362964976711815E-2
4.12000000010000011E9	2.67938509523656965E-2
4.13000000009999990E9	2.67511165094096981E-2
4.14000000010000058E9	2.67080958689563630E-2
4.15000000010000036E9	2.66647917285470726E-2
4.16000000010000015E9	2.66212067830067323E-2
4.17000000009999994E9	2.65773437243437227E-2
4.18000000009999972E9	2.65332052416451081E-2
4.19000000010000040E9	2.64887940209792827E-2
4.20000000009999930E9	2.64441127452941194E-2
4.21000000009999908E9	2.63991640943204242E-2
4.22000000009999887E9	2.63539507444715149E-2
4.23000000009999866E9	2.63084753687490958E-2
4.24000000009999845E9	2.62627406366435423E-2
4.25000000009999912E9	2.62167492140434089E-2
4.26000000009999891E9	2.61705037631357573E-2
4.27000000009999958E9	2.61240069423176813E-2
4.28000000009999848E9	2.60772614060992103E-2
4.29000000009999916E9	2.60302698050182357E-2
4.30000000009999894E9	2.59830347855406352E-2
4.31000000009999873E9	2.59355589899786931E-2
4.32000000009999940E9	2.58878450563960083E-2
4.33000000009999830E9	2.58398956185246176E-2
4.34000000009999898E9	2.57917133056723547E-2
4.35000000009999876E9	2.57433007426405336E-2
4.36000000009999944E9	2.56946605496358860E-2
4.37000000009999923E9	2.56457953421862728E-2
4.38000000009999901E9	2.55967077310580038E-2
4.39000000009999880E9	2.55474003221715495E-2
4.40000000009999859E9	2.54978757165188430E-2
4.41000000009999926E9	2.54481365100841517E-2
4.42000000009999905E9	2.53981852937597985E-2
4.43000000009999884E9	2.53480246532704001E-2
4.44000000009999862E9	2.52976571690915719E-2
4.45000000009999930E9	2.52470854163721192E-2
4.46000000009999908E9	2.51963119648574585E-2
4.47000000009999887E9	2.51453393788119817E-2
4.48000000009999866E9	2.50941702169456216E-2
4.49000000009999845E9	2.50428070323360297E-2
4.50000000009999912E9	2.49912523723570779E-2
4.51000000009999891E9	2.49395087786049441E-2
4.52000000009999958E9	2.48875787868242826E-2
4.53000000009999848E9	2.48354649268387373E-2
4.54000000009999916E9	2.47831697224784886E-2
4.55000000009999894E9	2.47306956915118903E-2
4.56000000009999873E9	2.46780453455738247E-2
4.57000000009999940E9	2.46252211900995199E-2
4.58000000009999830E9	2.45722257242550635E-2
4.59000000009999898E9	2.45190614408724983E-2
4.60000000009999876E9	2.44657308263808426E-2
4.61000000009999944E9	2.44122363607432469E-2
4.62000000009999923E9	2.43585805173916459E-2
4.63000000009999901E9	2.43047657631612379E-2
4.64000000009999880E9	2.42507945582300932E-2
4.65000000009999859E9	2.41966693560545565E-2
4.66000000009999926E9	2.41423926033095038E-2
4.67000000009999905E9	2.40879667398243225E-2
4.68000000009999884E9	2.40333941985266852E-2
4.69000000009999862E9	2.39786774053802754E-2
4.70000000009999930E9	2.39238187793269930E-2
4.71000000009999908E9	2.38688207322289703E-2
4.72000000009999887E9	2.38136856688114129E-2
4.73000000009999866E9	2.37584159866060585E-2
4.74000000009999845E9	2.37030140758945640E-2
4.75000000009999912E9	2.36474823196547579E-2
4.76000000009999891E9	2.35918230935045692E-2
4.77000000009999958E9	2.35360387656500070E-2
4.78000000009999848E9	2.34801316968303686E-2
4.79000000009999916E9	2.34241042402673827E-2
4.80000000009999894E9	2.33679587416129264E-2
4.81000000009999873E9	2.33116975388974979E-2
4.82000000009999940E9	2.32553229624811575E-2
4.83000000009999830E9	2.31988373350018495E-2
4.84000000009999898E9	2.31422429713295585E-2
4.85000000009999876E9	2.30855421785147019E-2
4.86000000009999944E9	2.30287372557429348E-2
4.87000000009999923E9	2.29718304942859097E-2
4.88000000009999901E9	2.29148241774578976E-2
4.89000000009999880E9	2.28577205805673245E-2
4.90000000009999859E9	2.28005219708729667E-2
4.91000000009999926E9	2.27432306075394708E-2
4.92000000009999905E9	2.26858487415935794E-2
4.93000000009999884E9	2.26283786158803624E-2
4.94000000009999862E9	2.25708224650225375E-2
4.95000000009999930E9	2.25131825153754450E-2
4.96000000009999908E9	2.24554609849884868E-2
4.97000000009999887E9	2.23976600835646700E-2
4.98000000009999866E9	2.23397820124175261E-2
4.99000000009999845E9	2.22818289644347622E-2
5.00000000009999912E9	2.22238031240376399E-2
5.01000000009999891E9	2.21657066671437386E-2
5.02000000009999958E9	2.21075417611282310E-2
5.03000000009999848E9	2.20493105647883514E-2
5.04000000009999916E9	2.19910152283052529E-2
5.05000000009999894E9	2.19326578932086758E-2
5.06000000009999873E9	2.18742406923424459E-2
5.07000000009999940E9	2.18157657498292723E-2
5.08000000009999830E9	2.17572351810344555E-2
5.09000000009999898E9	2.16986510925361875E-2
5.10000000009999876E9	2.16400155820896245E-2
5.11000000009999944E9	2.15813307385943709E-2
5.12000000009999923E9	2.15225986420642990E-2
5.13000000009999901E9	2.14638213635943309E-2
5.14000000009999880E9	2.14050009653310180E-2
5.15000000009999859E9	2.13461395004413346E-2
5.16000000009999926E9	2.12872390130822842E-2
5.17000000009999905E9	2.12283015383726958E-2
5.18000000009999884E9	2.11693291023641450E-2
5.19000000009999862E9	2.11103237220136286E-2
5.20000000009999930E9	2.10512874051531806E-2
5.21000000009999908E9	2.09922221504656825E-2
5.22000000009999887E9	2.09331299474559840E-2
5.23000000009999866E9	2.08740127764266470E-2
5.24000000009999845E9	2.08148726084502922E-2
5.25000000009999912E9	2.07557114053456626E-2
5.26000000009999891E9	2.06965311196525636E-2
5.27000000009999958E9	2.06373336946076247E-2
5.28000000009999848E9	2.05781210641206069E-2
5.29000000009999916E9	2.05188951527525898E-2
5.30000000009999894E9	2.04596578756884284E-2
5.31000000009999873E9	2.04004111387214504E-2
5.32000000009999940E9	2.03411568382262775E-2
5.33000000009999830E9	2.02818968611394457E-2
5.34000000009999898E9	2.02226330849380176E-2
5.35000000009999876E9	2.01633673776201761E-2
5.36000000009999944E9	2.01041015976847470E-2
5.37000000009999923E9	2.00448375941098700E-2
5.38000000009999901E9	1.99855772063366244E-2
5.39000000009999880E9	1.99263222642493476E-2
5.40000000009999859E9	1.98670745881573629E-2
5.41000000009999926E9	1.98078359887761346E-2
5.42000000009999905E9	1.97486082672128194E-2
5.43000000009999884E9	1.96893932149454098E-2
5.44000000009999862E9	1.96301926138107552E-2
5.45000000009999930E9	1.95710082359847992E-2
5.46000000009999908E9	1.95118418439675390E-2
5.47000000009999887E9	1.94526951905703327E-2
5.48000000009999866E9	1.93935700188985893E-2
5.49000000009999845E9	1.93344680623377840E-2
5.50000000009999912E9	1.92753910445395582E-2
5.51000000009999891E9	1.92163406794097247E-2
5.52000000009999958E9	1.91573186710923338E-2
5.53000000009999848E9	1.90983267139583224E-2
5.54000000009999916E9	1.90393664925939343E-2
5.55000000009999894E9	1.89804396817865006E-2
5.56000000009999873E9	1.89215479465144631E-2
5.57000000009999940E9	1.88626929419358458E-2
5.58000000009999830E9	1.88038763133775166E-2
5.59000000009999898E9	1.87450996963228311E-2
5.60000000009999876E9	1.86863647164042912E-2
5.61000000009999944E9	1.86276729893914950E-2
5.62000000009999923E9	1.85690261211833452E-2
5.63000000009999901E9	1.85104257077972445E-2
5.64000000009999880E9	1.84518733353621833E-2
5.65000000009999859E9	1.83933705801094227E-2
5.66000000009999926E9	1.83349190083627445E-2
5.67000000009999905E9	1.82765201765365104E-2
5.68000000009999884E9	1.82181756311204790E-2
5.69000000009999862E9	1.81598869086782133E-2
5.70000000009999930E9	1.81016555358388676E-2
5.71000000009999908E9	1.80434830292923554E-2
5.72000000009999887E9	1.79853708957795511E-2
5.73000000009999866E9	1.79273206320903244E-2
5.74000000009999845E9	1.78693337250564332E-2
5.75000000009999912E9	1.78114116515467913E-2
5.76000000009999891E9	1.77535558784642600E-2
5.77000000009999958E9	1.76957678627373527E-2
5.78000000009999848E9	1.76380490513216737E-2
5.79000000009999916E9	1.75804008811904122E-2
5.80000000009999894E9	1.75228247793352487E-2
5.81000000009999873E9	1.74653221627609789E-2
5.82000000009999940E9	1.74078944384836021E-2
5.83000000009999830E9	1.73505430035275321E-2
5.84000000009999898E9	1.72932692449219605E-2
5.85000000009999876E9	1.72360745397021620E-2
5.86000000009999944E9	1.71789602549019516E-2
5.87000000009999923E9	1.71219277475607168E-2
5.88000000009999901E9	1.70649783647148379E-2
5.89000000009999880E9	1.70081134433990577E-2
5.90000000009999859E9	1.69513343106489112E-2
5.91000000009999926E9	1.68946422834953558E-2
5.92000000009999905E9	1.68380386689689798E-2
5.93000000009999884E9	1.67815247640982323E-2
5.94000000009999862E9	1.67251018559100539E-2
5.95000000009999930E9	1.66687712214304340E-2
5.96000000009999908E9	1.66125341276872041E-2
5.97000000009999887E9	1.65563918317091052E-2
5.98000000009999866E9	1.65003455805287613E-2
5.99000000009999845E9	1.64443966111823525E-2
6.00000000009999912E9	1.63885461507156505E-2
6.01000000009999891E9	1.63327954161826705E-2
6.02000000009999958E9	1.62771456146504390E-2
6.03000000009999848E9	1.62215979431989421E-2
6.04000000009999916E9	1.61661535889278429E-2
6.05000000009999894E9	1.61108137289567432E-2
6.06000000009999873E9	1.60555795304315052E-2
6.07000000009999940E9	1.60004521505239250E-2
6.08000000009999830E9	1.59454327364401571E-2
6.09000000009999898E9	1.58905224254237476E-2
6.10000000009999876E9	1.58357223447561157E-2
6.11000000009999944E9	1.57810336117664951E-2
6.12000000009999923E9	1.57264573338337366E-2
6.13000000009999901E9	1.56719946083931738E-2
6.14000000009999880E9	1.56176465229409533E-2
6.15000000009999859E9	1.55634141550392746E-2
6.16000000009999926E9	1.55092985723206822E-2
6.17000000009999905E9	1.54553008324987107E-2
6.18000000009999884E9	1.54014219833710264E-2
6.19000000009999862E9	1.53476630628228117E-2
6.20000000009999930E9	1.52940250988401205E-2
6.21000000009999908E9	1.52405091095101808E-2
6.22000000009999887E9	1.51871161030327051E-2
6.23000000009999866E9	1.51338470777258971E-2
6.24000000009999845E9	1.50807030220317229E-2
6.25000000009999912E9	1.50276849145260005E-2
6.26000000009999891E9	1.49747937239255724E-2
6.27000000009999958E9	1.49220304090945399E-2
6.28000000009999848E9	1.48693959190572289E-2
6.29000000009999916E9	1.48168911929987646E-2
6.30000000009999894E9	1.47645171602816294E-2
6.31000000009999873E9	1.47122747404483611E-2
6.32000000009999940E9	1.46601648432325260E-2
6.33000000009999830E9	1.46081883685702119E-2
6.34000000009999898E9	1.45563462066039206E-2
6.35000000009999876E9	1.45046392376984135E-2
6.36000000009999944E9	1.44530683324420162E-2
6.37000000009999923E9	1.44016343516662904E-2
6.38000000009999901E9	1.43503381464483049E-2
6.39000000009999880E9	1.42991805581235809E-2
6.40000000009999859E9	1.42481624182955802E-2
6.41000000009999837E9	1.41972845488467936E-2
6.42000000009999905E9	1.41465477619496371E-2
6.43000000009999884E9	1.40959528600764994E-2
6.44000000009999951E9	1.40455006360094026E-2
