VGS	VDS	fetCharTestingSmartSim0..IDS.i[0, ::]
0.00000000000000000E0	2.89999999999999769E0	5.18967277809839889E-2
0.00000000000000000E0	2.94999999999999751E0	5.19367913674177029E-2
0.00000000000000000E0	2.99999999999999734E0	5.19732455512143865E-2
0.00000000000000000E0	3.04999999999999716E0	5.20064235956931054E-2
0.00000000000000000E0	3.09999999999999698E0	5.20366286486015284E-2
0.00000000000000000E0	3.14999999999999680E0	5.20641363468089580E-2
0.00000000000000000E0	3.19999999999999662E0	5.20891972166958617E-2
0.00000000000000000E0	3.24999999999999645E0	5.21120388824004710E-2
0.00000000000000000E0	3.29999999999999627E0	5.21328680941256906E-2
0.00000000000000000E0	3.34999999999999609E0	5.21518725885559942E-2
0.00000000000000000E0	3.39999999999999591E0	5.21692227931330965E-2
0.00000000000000000E0	3.44999999999999574E0	5.21850733855297211E-2
0.00000000000000000E0	3.49999999999999556E0	5.21995647191730150E-2
0.00000000000000000E0	3.54999999999999538E0	5.22128241251312453E-2
0.00000000000000000E0	3.59999999999999520E0	5.22249671001068805E-2
0.00000000000000000E0	3.64999999999999503E0	5.22360983896955133E-2
0.00000000000000000E0	3.69999999999999485E0	5.22463129754826561E-2
0.00000000000000000E0	3.74999999999999467E0	5.22556969739722987E-2
0.00000000000000000E0	3.79999999999999449E0	5.22643284547767095E-2
0.00000000000000000E0	3.84999999999999432E0	5.22722781849529916E-2
0.00000000000000000E0	3.89999999999999414E0	5.22796103058525041E-2
0.00000000000000000E0	3.94999999999999396E0	5.22863829483552234E-2
0.00000000000000000E0	3.99999999999999378E0	5.22926487918956084E-2
0.00000000000000000E0	4.04999999999999361E0	5.22984555722491784E-2
0.00000000000000000E0	4.09999999999999343E0	5.23038465426398602E-2
0.00000000000000000E0	4.14999999999999325E0	5.23088608923472798E-2
0.00000000000000000E0	4.19999999999999307E0	5.23135341266395137E-2
0.00000000000000000E0	4.24999999999999289E0	5.23178984115289580E-2
0.00000000000000000E0	4.29999999999999272E0	5.23219828865464720E-2
0.00000000000000000E0	4.34999999999999254E0	5.23258139484499196E-2
0.00000000000000000E0	4.39999999999999236E0	5.23294155085265444E-2
0.00000000000000000E0	4.44999999999999218E0	5.23328092259127775E-2
0.00000000000000000E0	4.49999999999999201E0	5.23360147191388769E-2
0.00000000000000000E0	4.54999999999999183E0	5.23390497579077163E-2
0.00000000000000000E0	4.59999999999999165E0	5.23419304369355132E-2
0.00000000000000000E0	4.64999999999999147E0	5.23446713335172653E-2
0.00000000000000000E0	4.69999999999999130E0	5.23472856503274819E-2
0.00000000000000000E0	4.74999999999999112E0	5.23497853448298223E-2
0.00000000000000000E0	4.79999999999999094E0	5.23521812465411607E-2
0.00000000000000000E0	4.84999999999999076E0	5.23544831632911745E-2
0.00000000000000000E0	4.89999999999999059E0	5.23566999774844444E-2
0.00000000000000000E0	4.94999999999999041E0	5.23588397333274536E-2
0.00000000000000000E0	4.99999999999999023E0	5.23609097158450432E-2
0.00000000000000000E0	5.04999999999999005E0	5.23629165224633830E-2
0.00000000000000000E0	5.09999999999998987E0	5.23648661278556471E-2
0.00000000000000000E0	5.14999999999998970E0	5.23667639426815956E-2
0.00000000000000000E0	5.19999999999998952E0	5.23686148667948359E-2
0.00000000000000000E0	5.24999999999998934E0	5.23704233374370887E-2
0.00000000000000000E0	5.29999999999998916E0	5.23721933728906919E-2
0.00000000000000000E0	5.34999999999998899E0	5.23739286120165559E-2
0.00000000000000000E0	5.39999999999998881E0	5.23756323500641408E-2
0.00000000000000000E0	5.44999999999998863E0	5.23773075711049074E-2
0.00000000000000000E0	5.49999999999998845E0	5.23789569774065811E-2
0.00000000000000000E0	5.54999999999998828E0	5.23805830160367503E-2
0.00000000000000000E0	5.59999999999998810E0	5.23821879029563497E-2
0.00000000000000000E0	5.64999999999998792E0	5.23837736448400193E-2
0.00000000000000000E0	5.69999999999998774E0	5.23853420588372121E-2
0.00000000000000000E0	5.74999999999998757E0	5.23868947904683857E-2
0.00000000000000000E0	5.79999999999998739E0	5.23884333298320293E-2
0.00000000000000000E0	5.84999999999998721E0	5.23899590262819004E-2
0.00000000000000000E0	5.89999999999998703E0	5.23914731017185709E-2
0.00000000000000000E0	5.94999999999998685E0	5.23929766626263849E-2
0.00000000000000000E0	6.00000000000000000E0	5.23944707109738061E-2


