VGS	VDS	aLookAtMe_SimWizard0..IDS.i[0, ::]
-8.00000000000000178E-1	5.39999999999999680E0	1.13987403144701860E-2
-8.00000000000000178E-1	5.49999999999999645E0	1.13988288139548732E-2
-8.00000000000000178E-1	5.59999999999999609E0	1.13989013732769884E-2
-8.00000000000000178E-1	5.69999999999999574E0	1.13989608634300521E-2
-8.00000000000000178E-1	5.79999999999999538E0	1.13990096383381956E-2
-8.00000000000000178E-1	5.89999999999999503E0	1.13990496279719911E-2
-8.00000000000000178E-1	6.00000000000000000E0	1.13990824146986958E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[13, ::]
-7.50000000000000089E-1	1.00000000000000000E-1	1.38446712334502031E-3
-7.50000000000000089E-1	2.00000000000000000E-1	2.70930272747693257E-3
-7.50000000000000089E-1	3.00000000000000044E-1	3.95871729792991411E-3
-7.50000000000000089E-1	4.00000000000000000E-1	5.12046727833708104E-3
-7.50000000000000089E-1	5.00000000000000000E-1	6.18615673340540706E-3
-7.50000000000000089E-1	6.00000000000000000E-1	7.15123575154410673E-3
-7.50000000000000089E-1	7.00000000000000000E-1	8.01472745480825211E-3
-7.50000000000000089E-1	7.99999999999999911E-1	8.77874491790229072E-3
-7.50000000000000089E-1	9.00000000000000000E-1	9.44787645816436061E-3
-7.50000000000000089E-1	0.99999999999999989E0	1.00285204098389880E-2
-7.50000000000000089E-1	1.09999999999999987E0	1.05282402210232973E-2
-7.50000000000000089E-1	1.19999999999999996E0	1.09551919876099246E-2
-7.50000000000000089E-1	1.30000000000000004E0	1.13176548767325724E-2
-7.50000000000000089E-1	1.40000000000000013E0	1.16236750236694197E-2
-7.50000000000000089E-1	1.50000000000000022E0	1.18808183117154331E-2
-7.50000000000000089E-1	1.60000000000000031E0	1.20960179038025895E-2
-7.50000000000000089E-1	1.70000000000000040E0	1.22754979646522511E-2
-7.50000000000000089E-1	1.80000000000000049E0	1.24247544137725940E-2
-7.50000000000000089E-1	1.90000000000000058E0	1.25485753475928874E-2
-7.50000000000000089E-1	2.00000000000000044E0	1.26510867380601999E-2
-7.50000000000000089E-1	2.10000000000000053E0	1.27358122822528697E-2
-7.50000000000000089E-1	2.20000000000000062E0	1.28057393175536349E-2
-7.50000000000000089E-1	2.30000000000000071E0	1.28633852764857703E-2
-7.50000000000000089E-1	2.40000000000000080E0	1.29108611628502734E-2
-7.50000000000000089E-1	2.50000000000000089E0	1.29499300184432586E-2
-7.50000000000000089E-1	2.60000000000000098E0	1.29820593974592557E-2
-7.50000000000000089E-1	2.70000000000000107E0	1.30084675669559813E-2
-7.50000000000000089E-1	2.80000000000000115E0	1.30301635941527882E-2
-7.50000000000000089E-1	2.90000000000000124E0	1.30479817387765085E-2
-7.50000000000000089E-1	3.00000000000000133E0	1.30626106993023017E-2
-7.50000000000000089E-1	3.10000000000000142E0	1.30746183092661106E-2
-7.50000000000000089E-1	3.20000000000000151E0	1.30844722751321529E-2
-7.50000000000000089E-1	3.30000000000000160E0	1.30925575121974336E-2
-7.50000000000000089E-1	3.40000000000000169E0	1.30991905842855227E-2
-7.50000000000000089E-1	3.50000000000000178E0	1.31046316959576248E-2
-7.50000000000000089E-1	3.60000000000000187E0	1.31090946284935317E-2
-7.50000000000000089E-1	3.70000000000000195E0	1.31127549563664747E-2
-7.50000000000000089E-1	3.80000000000000204E0	1.31157568311412520E-2
-7.50000000000000089E-1	3.90000000000000213E0	1.31182185754182057E-2
-7.50000000000000089E-1	4.00000000000000178E0	1.31202372907438258E-2
-7.50000000000000089E-1	4.10000000000000142E0	1.31218926500634137E-2
-7.50000000000000089E-1	4.20000000000000107E0	1.31232500168554145E-2
-7.50000000000000089E-1	4.30000000000000071E0	1.31243630090298358E-2
-7.50000000000000089E-1	4.40000000000000036E0	1.31252756054472641E-2
-7.50000000000000089E-1	4.50000000000000000E0	1.31260238759920922E-2
-7.50000000000000089E-1	4.59999999999999964E0	1.31266374020293997E-2
-7.50000000000000089E-1	4.69999999999999929E0	1.31271404423570437E-2
-7.50000000000000089E-1	4.79999999999999893E0	1.31275528900526961E-2
-7.50000000000000089E-1	4.89999999999999858E0	1.31278910575825680E-2
-7.50000000000000089E-1	4.99999999999999822E0	1.31281683209056643E-2
-7.50000000000000089E-1	5.09999999999999787E0	1.31283956478368791E-2
-7.50000000000000089E-1	5.19999999999999751E0	1.31285820314259838E-2
-7.50000000000000089E-1	5.29999999999999716E0	1.31287348454004138E-2
-7.50000000000000089E-1	5.39999999999999680E0	1.31288601356688073E-2
-7.50000000000000089E-1	5.49999999999999645E0	1.31289628593751084E-2
-7.50000000000000089E-1	5.59999999999999609E0	1.31290470809309801E-2
-7.50000000000000089E-1	5.69999999999999574E0	1.31291161327646733E-2
-7.50000000000000089E-1	5.79999999999999538E0	1.31291727471322228E-2
-7.50000000000000089E-1	5.89999999999999503E0	1.31292191641981693E-2
-7.50000000000000089E-1	6.00000000000000000E0	1.31292572206562652E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[14, ::]
-7.00000000000000089E-1	1.00000000000000000E-1	1.57744559926579031E-3
-7.00000000000000089E-1	2.00000000000000000E-1	3.08523558865888781E-3
-7.00000000000000089E-1	3.00000000000000044E-1	4.50630504514559771E-3
-7.00000000000000089E-1	4.00000000000000000E-1	5.82743306561319940E-3
-7.00000000000000089E-1	5.00000000000000000E-1	7.03955624893919563E-3
-7.00000000000000089E-1	6.00000000000000000E-1	8.13777353569767392E-3
-7.00000000000000089E-1	7.00000000000000000E-1	9.12106907825363145E-3
-7.00000000000000089E-1	7.99999999999999911E-1	9.99181053786154472E-3
-7.00000000000000089E-1	9.00000000000000000E-1	1.07551002993618083E-2
-7.00000000000000089E-1	0.99999999999999989E0	1.14180630906725167E-2
-7.00000000000000089E-1	1.09999999999999987E0	1.19891457817978142E-2
-7.00000000000000089E-1	1.19999999999999996E0	1.24774875046377698E-2
-7.00000000000000089E-1	1.30000000000000004E0	1.28923961581858793E-2
-7.00000000000000089E-1	1.40000000000000013E0	1.32429460317722070E-2
-7.00000000000000089E-1	1.50000000000000022E0	1.35376942283347690E-2
-7.00000000000000089E-1	1.60000000000000031E0	1.37845022824039498E-2
-7.00000000000000089E-1	1.70000000000000040E0	1.39904436366635321E-2
-7.00000000000000089E-1	1.80000000000000049E0	1.41617762764841881E-2
-7.00000000000000089E-1	1.90000000000000058E0	1.43039613231827856E-2
-7.00000000000000089E-1	2.00000000000000044E0	1.44217113937202934E-2
-7.00000000000000089E-1	2.10000000000000053E0	1.45190560336504482E-2
-7.00000000000000089E-1	2.20000000000000062E0	1.45994148831131465E-2
-7.00000000000000089E-1	2.30000000000000071E0	1.46656721140142787E-2
-7.00000000000000089E-1	2.40000000000000080E0	1.47202479669102360E-2
-7.00000000000000089E-1	2.50000000000000089E0	1.47651649334116697E-2
-7.00000000000000089E-1	2.60000000000000098E0	1.48021073522154056E-2
-7.00000000000000089E-1	2.70000000000000107E0	1.48324740134083433E-2
-7.00000000000000089E-1	2.80000000000000115E0	1.48574238932636993E-2
-7.00000000000000089E-1	2.90000000000000124E0	1.48779154537262581E-2
-7.00000000000000089E-1	3.00000000000000133E0	1.48947401036682070E-2
-7.00000000000000089E-1	3.10000000000000142E0	1.49085504830887539E-2
-7.00000000000000089E-1	3.20000000000000151E0	1.49198842331944759E-2
-7.00000000000000089E-1	3.30000000000000160E0	1.49291838802437105E-2
-7.00000000000000089E-1	3.40000000000000169E0	1.49368134064076408E-2
-7.00000000000000089E-1	3.50000000000000178E0	1.49430720179365695E-2
-7.00000000000000089E-1	3.60000000000000187E0	1.49482055566455507E-2
-7.00000000000000089E-1	3.70000000000000195E0	1.49524159392858014E-2
-7.00000000000000089E-1	3.80000000000000204E0	1.49558689529706479E-2
-7.00000000000000089E-1	3.90000000000000213E0	1.49587006844621140E-2
-7.00000000000000089E-1	4.00000000000000178E0	1.49610228170193427E-2
-7.00000000000000089E-1	4.10000000000000142E0	1.49629269904333095E-2
-7.00000000000000089E-1	4.20000000000000107E0	1.49644883873542267E-2
-7.00000000000000089E-1	4.30000000000000071E0	1.49657686814743274E-2
-7.00000000000000089E-1	4.40000000000000036E0	1.49668184599501286E-2
-7.00000000000000089E-1	4.50000000000000000E0	1.49676792130411962E-2
-7.00000000000000089E-1	4.59999999999999964E0	1.49683849677584657E-2
-7.00000000000000089E-1	4.69999999999999929E0	1.49689636288624817E-2
-7.00000000000000089E-1	4.79999999999999893E0	1.49694380793984139E-2
-7.00000000000000089E-1	4.89999999999999858E0	1.49698270837270475E-2
-7.00000000000000089E-1	4.99999999999999822E0	1.49701460283883936E-2
-7.00000000000000089E-1	5.09999999999999787E0	1.49704075298480510E-2
-7.00000000000000089E-1	5.19999999999999751E0	1.49706219329957313E-2
-7.00000000000000089E-1	5.29999999999999716E0	1.49707977200017917E-2
-7.00000000000000089E-1	5.39999999999999680E0	1.49709418456294263E-2
-7.00000000000000089E-1	5.49999999999999645E0	1.49710600122172188E-2
-7.00000000000000089E-1	5.59999999999999609E0	1.49711568951755059E-2
-7.00000000000000089E-1	5.69999999999999574E0	1.49712363278970528E-2
-7.00000000000000089E-1	5.79999999999999538E0	1.49713014533812916E-2
-7.00000000000000089E-1	5.89999999999999503E0	1.49713548485612713E-2
-7.00000000000000089E-1	6.00000000000000000E0	1.49713986262459242E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[15, ::]
-6.50000000000000000E-1	1.00000000000000000E-1	1.78097735488976117E-3
-6.50000000000000000E-1	2.00000000000000000E-1	3.48149712705193259E-3
-6.50000000000000000E-1	3.00000000000000044E-1	5.08333914767617756E-3
-6.50000000000000000E-1	4.00000000000000000E-1	6.57238953502626977E-3
-6.50000000000000000E-1	5.00000000000000000E-1	7.93896622038264166E-3
-6.50000000000000000E-1	6.00000000000000000E-1	9.17783547959253276E-3
-6.50000000000000000E-1	7.00000000000000000E-1	1.02879392758472377E-2
-6.50000000000000000E-1	7.99999999999999911E-1	1.12718849406463062E-2
-6.50000000000000000E-1	9.00000000000000000E-1	1.21352718158074047E-2
-6.50000000000000000E-1	0.99999999999999989E0	1.28859392601478473E-2
-6.50000000000000000E-1	1.09999999999999987E0	1.35332159528742912E-2
-6.50000000000000000E-1	1.19999999999999996E0	1.40872345883296157E-2
-6.50000000000000000E-1	1.30000000000000004E0	1.45583541065146149E-2
-6.50000000000000000E-1	1.40000000000000013E0	1.49567090903852917E-2
-6.50000000000000000E-1	1.50000000000000022E0	1.52918870677483287E-2
-6.50000000000000000E-1	1.60000000000000031E0	1.55727212866851472E-2
-6.50000000000000000E-1	1.70000000000000040E0	1.58071792936878275E-2
-6.50000000000000000E-1	1.80000000000000049E0	1.60023253073526051E-2
-6.50000000000000000E-1	1.90000000000000058E0	1.61643354233030334E-2
-6.50000000000000000E-1	2.00000000000000044E0	1.62985476252625605E-2
-6.50000000000000000E-1	2.10000000000000053E0	1.64095322528244325E-2
-6.50000000000000000E-1	2.20000000000000062E0	1.65011722238130765E-2
-6.50000000000000000E-1	2.30000000000000071E0	1.65767455102443817E-2
-6.50000000000000000E-1	2.40000000000000080E0	1.66390049554319996E-2
-6.50000000000000000E-1	2.50000000000000089E0	1.66902524858146273E-2
-6.50000000000000000E-1	2.60000000000000098E0	1.67324061862890838E-2
-6.50000000000000000E-1	2.70000000000000107E0	1.67670596753714962E-2
-6.50000000000000000E-1	2.80000000000000115E0	1.67955338416569466E-2
-6.50000000000000000E-1	2.90000000000000124E0	1.68189213787404168E-2
-6.50000000000000000E-1	3.00000000000000133E0	1.68381247573654536E-2
-6.50000000000000000E-1	3.10000000000000142E0	1.68538883587484412E-2
-6.50000000000000000E-1	3.20000000000000151E0	1.68668255039889869E-2
-6.50000000000000000E-1	3.30000000000000160E0	1.68774410809794606E-2
-6.50000000000000000E-1	3.40000000000000169E0	1.68861504125312734E-2
-6.50000000000000000E-1	3.50000000000000178E0	1.68932949408597510E-2
-6.50000000000000000E-1	3.60000000000000187E0	1.68991552325058358E-2
-6.50000000000000000E-1	3.70000000000000195E0	1.69039617392321029E-2
-6.50000000000000000E-1	3.80000000000000204E0	1.69079036871539579E-2
-6.50000000000000000E-1	3.90000000000000213E0	1.69111364096352657E-2
-6.50000000000000000E-1	4.00000000000000178E0	1.69137873896466573E-2
-6.50000000000000000E-1	4.10000000000000142E0	1.69159612341719390E-2
-6.50000000000000000E-1	4.20000000000000107E0	1.69177437663648234E-2
-6.50000000000000000E-1	4.30000000000000071E0	1.69192053898782757E-2
-6.50000000000000000E-1	4.40000000000000036E0	1.69204038534382062E-2
-6.50000000000000000E-1	4.50000000000000000E0	1.69213865216522730E-2
-6.50000000000000000E-1	4.59999999999999964E0	1.69221922396192270E-2
-6.50000000000000000E-1	4.69999999999999929E0	1.69228528635802133E-2
-6.50000000000000000E-1	4.79999999999999893E0	1.69233945171437306E-2
-6.50000000000000000E-1	4.89999999999999858E0	1.69238386220959391E-2
-6.50000000000000000E-1	4.99999999999999822E0	1.69242027441170229E-2
-6.50000000000000000E-1	5.09999999999999787E0	1.69245012865541211E-2
-6.50000000000000000E-1	5.19999999999999751E0	1.69247460594913912E-2
-6.50000000000000000E-1	5.29999999999999716E0	1.69249467464939363E-2
-6.50000000000000000E-1	5.39999999999999680E0	1.69251112873985865E-2
-6.50000000000000000E-1	5.49999999999999645E0	1.69252461922356812E-2
-6.50000000000000000E-1	5.59999999999999609E0	1.69253567986586795E-2
-6.50000000000000000E-1	5.69999999999999574E0	1.69254474830421930E-2
-6.50000000000000000E-1	5.79999999999999538E0	1.69255218335800395E-2
-6.50000000000000000E-1	5.89999999999999503E0	1.69255827922208635E-2
-6.50000000000000000E-1	6.00000000000000000E0	1.69256327710488019E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[16, ::]
-6.00000000000000000E-1	1.00000000000000000E-1	1.99467196499946287E-3
-6.00000000000000000E-1	2.00000000000000000E-1	3.89734326829724242E-3
-6.00000000000000000E-1	3.00000000000000044E-1	5.68877445170778007E-3
-6.00000000000000000E-1	4.00000000000000000E-1	7.35405248959558744E-3
-6.00000000000000000E-1	5.00000000000000000E-1	8.88292959680213201E-3
-6.00000000000000000E-1	6.00000000000000000E-1	1.02698574302229639E-2
-6.00000000000000000E-1	7.00000000000000000E-1	1.15137281875498121E-2
-6.00000000000000000E-1	7.99999999999999911E-1	1.26173664810621999E-2
-6.00000000000000000E-1	9.00000000000000000E-1	1.35868419006654451E-2
-6.00000000000000000E-1	0.99999999999999989E0	1.44306860521185887E-2
-6.00000000000000000E-1	1.09999999999999987E0	1.51590972285144088E-2
-6.00000000000000000E-1	1.19999999999999996E0	1.57832025375366802E-2
-6.00000000000000000E-1	1.30000000000000004E0	1.63144260817573694E-2
-6.00000000000000000E-1	1.40000000000000013E0	1.67639884525900573E-2
-6.00000000000000000E-1	1.50000000000000022E0	1.71425421593190119E-2
-6.00000000000000000E-1	1.60000000000000031E0	1.74599324625130525E-2
-6.00000000000000000E-1	1.70000000000000040E0	1.77250641291995459E-2
-6.00000000000000000E-1	1.80000000000000049E0	1.79458510991671716E-2
-6.00000000000000000E-1	1.90000000000000058E0	1.81292264526296520E-2
-6.00000000000000000E-1	2.00000000000000044E0	1.82811928144206615E-2
-6.00000000000000000E-1	2.10000000000000053E0	1.84068971104362489E-2
-6.00000000000000000E-1	2.20000000000000062E0	1.85107175045328098E-2
-6.00000000000000000E-1	2.30000000000000071E0	1.85963538662531880E-2
-6.00000000000000000E-1	2.40000000000000080E0	1.86669160195853090E-2
-6.00000000000000000E-1	2.50000000000000089E0	1.87250062567395936E-2
-6.00000000000000000E-1	2.60000000000000098E0	1.87727942285401794E-2
-6.00000000000000000E-1	2.70000000000000107E0	1.88120834487456090E-2
-6.00000000000000000E-1	2.80000000000000115E0	1.88443693861722261E-2
-6.00000000000000000E-1	2.90000000000000124E0	1.88708895683564482E-2
-6.00000000000000000E-1	3.00000000000000133E0	1.88926663683014517E-2
-6.00000000000000000E-1	3.10000000000000142E0	1.89105432572341003E-2
-6.00000000000000000E-1	3.20000000000000151E0	1.89252153297695447E-2
-6.00000000000000000E-1	3.30000000000000160E0	1.89372548779481620E-2
-6.00000000000000000E-1	3.40000000000000169E0	1.89471327309586979E-2
-6.00000000000000000E-1	3.50000000000000178E0	1.89552360036800138E-2
-6.00000000000000000E-1	3.60000000000000187E0	1.89618828194465761E-2
-6.00000000000000000E-1	3.70000000000000195E0	1.89673344966989643E-2
-6.00000000000000000E-1	3.80000000000000204E0	1.89718056187913464E-2
-6.00000000000000000E-1	3.90000000000000213E0	1.89754723428277905E-2
-6.00000000000000000E-1	4.00000000000000178E0	1.89784792475286124E-2
-6.00000000000000000E-1	4.10000000000000142E0	1.89809449716685386E-2
-6.00000000000000000E-1	4.20000000000000107E0	1.89829668530950979E-2
-6.00000000000000000E-1	4.30000000000000071E0	1.89846247430599391E-2
-6.00000000000000000E-1	4.40000000000000036E0	1.89859841408452223E-2
-6.00000000000000000E-1	4.50000000000000000E0	1.89870987687153181E-2
-6.00000000000000000E-1	4.59999999999999964E0	1.89880126863874321E-2
-6.00000000000000000E-1	4.69999999999999929E0	1.89887620268762669E-2
-6.00000000000000000E-1	4.79999999999999893E0	1.89893764211791538E-2
-6.00000000000000000E-1	4.89999999999999858E0	1.89898801673561324E-2
-6.00000000000000000E-1	4.99999999999999822E0	1.89902931897132232E-2
-6.00000000000000000E-1	5.09999999999999787E0	1.89906318256733964E-2
-6.00000000000000000E-1	5.19999999999999751E0	1.89909094712223014E-2
-6.00000000000000000E-1	5.29999999999999716E0	1.89911371103018722E-2
-6.00000000000000000E-1	5.39999999999999680E0	1.89913237489875941E-2
-6.00000000000000000E-1	5.49999999999999645E0	1.89914767715540833E-2
-6.00000000000000000E-1	5.59999999999999609E0	1.89916022324689981E-2
-6.00000000000000000E-1	5.69999999999999574E0	1.89917050958333089E-2
-6.00000000000000000E-1	5.79999999999999538E0	1.89917894317228431E-2
-6.00000000000000000E-1	5.89999999999999503E0	1.89918585771826365E-2
-6.00000000000000000E-1	6.00000000000000000E0	1.89919152682358527E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[17, ::]
-5.49999999999999911E-1	1.00000000000000000E-1	2.21808589623900509E-3
-5.49999999999999911E-1	2.00000000000000000E-1	4.33193499660178993E-3
-5.49999999999999911E-1	3.00000000000000044E-1	6.32143700669823438E-3
-5.49999999999999911E-1	4.00000000000000000E-1	8.17098083553218757E-3
-5.49999999999999911E-1	5.00000000000000000E-1	9.86980883291867528E-3
-5.49999999999999911E-1	6.00000000000000000E-1	1.14120751246221097E-2
-5.49999999999999911E-1	7.00000000000000000E-1	1.27966101256006515E-2
-5.49999999999999911E-1	7.99999999999999911E-1	1.40264259345277198E-2
-5.49999999999999911E-1	9.00000000000000000E-1	1.51080260841430891E-2
-5.49999999999999911E-1	0.99999999999999989E0	1.60506012347563098E-2
-5.49999999999999911E-1	1.09999999999999987E0	1.68651961116102989E-2
-5.49999999999999911E-1	1.19999999999999996E0	1.75639228351198540E-2
-5.49999999999999911E-1	1.30000000000000004E0	1.81592759372875023E-2
-5.49999999999999911E-1	1.40000000000000013E0	1.86635806349036182E-2
-5.49999999999999911E-1	1.50000000000000022E0	1.90885837151325788E-2
-5.49999999999999911E-1	1.60000000000000031E0	1.94451791982427036E-2
-5.49999999999999911E-1	1.70000000000000040E0	1.97432500894791296E-2
-5.49999999999999911E-1	1.80000000000000049E0	1.99916025839403821E-2
-5.49999999999999911E-1	1.90000000000000058E0	2.01979686436331507E-2
-5.49999999999999911E-1	2.00000000000000044E0	2.03690552679478509E-2
-5.49999999999999911E-1	2.10000000000000053E0	2.05106225744462156E-2
-5.49999999999999911E-1	2.20000000000000062E0	2.06275769427390809E-2
-5.49999999999999911E-1	2.30000000000000071E0	2.07240693085369099E-2
-5.49999999999999911E-1	2.40000000000000080E0	2.08035919160348115E-2
-5.49999999999999911E-1	2.50000000000000089E0	2.08690693567575369E-2
-5.49999999999999911E-1	2.60000000000000098E0	2.09229415832943033E-2
-5.49999999999999911E-1	2.70000000000000107E0	2.09672378888386923E-2
-5.49999999999999911E-1	2.80000000000000115E0	2.10036417067676640E-2
-5.49999999999999911E-1	2.90000000000000124E0	2.10335466203459598E-2
-5.49999999999999911E-1	3.00000000000000133E0	2.10581042752730507E-2
-5.49999999999999911E-1	3.10000000000000142E0	2.10782650313502717E-2
-5.49999999999999911E-1	3.20000000000000151E0	2.10948122294787588E-2
-5.49999999999999911E-1	3.30000000000000160E0	2.11083909262995695E-2
-5.49999999999999911E-1	3.40000000000000169E0	2.11195318886032668E-2
-5.49999999999999911E-1	3.50000000000000178E0	2.11286715615664766E-2
-5.49999999999999911E-1	3.60000000000000187E0	2.11361686407389726E-2
-5.49999999999999911E-1	3.70000000000000195E0	2.11423177947318042E-2
-5.49999999999999911E-1	3.80000000000000204E0	2.11473610078650998E-2
-5.49999999999999911E-1	3.90000000000000213E0	2.11514969416917520E-2
-5.49999999999999911E-1	4.00000000000000178E0	2.11548886520955115E-2
-5.49999999999999911E-1	4.10000000000000142E0	2.11576699445483341E-2
-5.49999999999999911E-1	4.20000000000000107E0	2.11599506036354290E-2
-5.49999999999999911E-1	4.30000000000000071E0	2.11618206934188002E-2
-5.49999999999999911E-1	4.40000000000000036E0	2.11633540918232699E-2
-5.49999999999999911E-1	4.50000000000000000E0	2.11646113941992908E-2
-5.49999999999999911E-1	4.59999999999999964E0	2.11656422977913561E-2
-5.49999999999999911E-1	4.69999999999999929E0	2.11664875593362023E-2
-5.49999999999999911E-1	4.79999999999999893E0	2.11671806018200970E-2
-5.49999999999999911E-1	4.89999999999999858E0	2.11677488330114549E-2
-5.49999999999999911E-1	4.99999999999999822E0	2.11682147272953136E-2
-5.49999999999999911E-1	5.09999999999999787E0	2.11685967131826480E-2
-5.49999999999999911E-1	5.19999999999999751E0	2.11689099013209336E-2
-5.49999999999999911E-1	5.29999999999999716E0	2.11691666816166135E-2
-5.49999999999999911E-1	5.39999999999999680E0	2.11693772129659763E-2
-5.49999999999999911E-1	5.49999999999999645E0	2.11695498248842240E-2
-5.49999999999999911E-1	5.59999999999999609E0	2.11696913468668324E-2
-5.49999999999999911E-1	5.69999999999999574E0	2.11698073784737062E-2
-5.49999999999999911E-1	5.79999999999999538E0	2.11699025108000916E-2
-5.49999999999999911E-1	5.89999999999999503E0	2.11699805080773329E-2
-5.49999999999999911E-1	6.00000000000000000E0	2.11700444565784807E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[18, ::]
-4.99999999999999911E-1	1.00000000000000000E-1	2.45072705930163659E-3
-4.99999999999999911E-1	2.00000000000000000E-1	4.78434683944223327E-3
-4.99999999999999911E-1	3.00000000000000044E-1	6.98003560830532166E-3
-4.99999999999999911E-1	4.00000000000000000E-1	9.02159023370755442E-3
-4.99999999999999911E-1	5.00000000000000000E-1	1.08978007337420890E-2
-4.99999999999999911E-1	6.00000000000000000E-1	1.26025394214835185E-2
-4.99999999999999911E-1	7.00000000000000000E-1	1.41345585500628701E-2
-4.99999999999999911E-1	7.99999999999999911E-1	1.54970207693074746E-2
-4.99999999999999911E-1	9.00000000000000000E-1	1.66968178580113835E-2
-4.99999999999999911E-1	0.99999999999999989E0	1.77437555262429347E-2
-4.99999999999999911E-1	1.09999999999999987E0	1.86496905023852122E-2
-4.99999999999999911E-1	1.19999999999999996E0	1.94276997839218968E-2
-4.99999999999999911E-1	1.30000000000000004E0	2.00913441202434528E-2
-4.99999999999999911E-1	1.40000000000000013E0	2.06540642020615595E-2
-4.99999999999999911E-1	1.50000000000000022E0	2.11287244945970754E-2
-4.99999999999999911E-1	1.60000000000000031E0	2.15273004259248468E-2
-4.99999999999999911E-1	1.70000000000000040E0	2.18606917255801347E-2
-4.99999999999999911E-1	1.80000000000000049E0	2.21386381099907403E-2
-4.99999999999999911E-1	1.90000000000000058E0	2.23697119998004190E-2
-4.99999999999999911E-1	2.00000000000000044E0	2.25613648423497271E-2
-4.99999999999999911E-1	2.10000000000000053E0	2.27200073134614255E-2
-4.99999999999999911E-1	2.20000000000000062E0	2.28511079755917113E-2
-4.99999999999999911E-1	2.30000000000000071E0	2.29592990980163147E-2
-4.99999999999999911E-1	2.40000000000000080E0	2.30484818926355617E-2
-4.99999999999999911E-1	2.50000000000000089E0	2.31219262422720284E-2
-4.99999999999999911E-1	2.60000000000000098E0	2.31823621121139656E-2
-4.99999999999999911E-1	2.70000000000000107E0	2.32320613341017612E-2
-4.99999999999999911E-1	2.80000000000000115E0	2.32729094610302401E-2
-4.99999999999999911E-1	2.90000000000000124E0	2.33064680222602849E-2
-4.99999999999999911E-1	3.00000000000000133E0	2.33340278802333989E-2
-4.99999999999999911E-1	3.10000000000000142E0	2.33566545696745775E-2
-4.99999999999999911E-1	3.20000000000000151E0	2.33752265624428546E-2
-4.99999999999999911E-1	3.30000000000000160E0	2.33904673861137091E-2
-4.99999999999999911E-1	3.40000000000000169E0	2.34029724654451998E-2
-4.99999999999999911E-1	3.50000000000000178E0	2.34132314743823056E-2
-4.99999999999999911E-1	3.60000000000000187E0	2.34216468961271795E-2
-4.99999999999999911E-1	3.70000000000000195E0	2.34285493986738347E-2
-4.99999999999999911E-1	3.80000000000000204E0	2.34342105480761775E-2
-4.99999999999999911E-1	3.90000000000000213E0	2.34388533041915093E-2
-4.99999999999999911E-1	4.00000000000000178E0	2.34426606747808064E-2
-4.99999999999999911E-1	4.10000000000000142E0	2.34457828437737481E-2
-4.99999999999999911E-1	4.20000000000000107E0	2.34483430377904334E-2
-4.99999999999999911E-1	4.30000000000000071E0	2.34504423509380810E-2
-4.99999999999999911E-1	4.40000000000000036E0	2.34521637106331893E-2
-4.99999999999999911E-1	4.50000000000000000E0	2.34535751358756794E-2
-4.99999999999999911E-1	4.59999999999999964E0	2.34547324132015245E-2
-4.99999999999999911E-1	4.69999999999999929E0	2.34556812937095094E-2
-4.99999999999999911E-1	4.79999999999999893E0	2.34564592964214524E-2
-4.99999999999999911E-1	4.89999999999999858E0	2.34570971882076318E-2
-4.99999999999999911E-1	4.99999999999999822E0	2.34576201980798471E-2
-4.99999999999999911E-1	5.09999999999999787E0	2.34580490133921327E-2
-4.99999999999999911E-1	5.19999999999999751E0	2.34584005970265119E-2
-4.99999999999999911E-1	5.29999999999999716E0	2.34586888576697872E-2
-4.99999999999999911E-1	5.39999999999999680E0	2.34589251995497250E-2
-4.99999999999999911E-1	5.49999999999999645E0	2.34591189732798755E-2
-4.99999999999999911E-1	5.59999999999999609E0	2.34592778455847117E-2
-4.99999999999999911E-1	5.69999999999999574E0	2.34594081024850087E-2
-4.99999999999999911E-1	5.79999999999999538E0	2.34595148979140644E-2
-4.99999999999999911E-1	5.89999999999999503E0	2.34596024575777040E-2
-4.99999999999999911E-1	6.00000000000000000E0	2.34596742461124563E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[19, ::]
-4.50000000000000000E-1	1.00000000000000000E-1	2.69205982159311352E-3
-4.50000000000000000E-1	2.00000000000000000E-1	5.25357602471250829E-3
-4.50000000000000000E-1	3.00000000000000044E-1	7.66317410083577766E-3
-4.50000000000000000E-1	4.00000000000000000E-1	9.90416754235044117E-3
-4.50000000000000000E-1	5.00000000000000000E-1	1.19649520957879263E-2
-4.50000000000000000E-1	6.00000000000000000E-1	1.38391323123044252E-2
-4.50000000000000000E-1	7.00000000000000000E-1	1.55253617774833863E-2
-4.50000000000000000E-1	7.99999999999999911E-1	1.70269100692692632E-2
-4.50000000000000000E-1	9.00000000000000000E-1	1.83510025314570080E-2
-4.50000000000000000E-1	0.99999999999999989E0	1.95080052934636239E-2
-4.50000000000000000E-1	1.09999999999999987E0	2.05105413057511532E-2
-4.50000000000000000E-1	1.19999999999999996E0	2.13726211959311252E-2
